apprenant_id,prenom,nom,email,genre,age,pays,canal_acquisition,date_inscription,premium
APP3692,Rokia,Konaté,rokia.konaté3691@email.com,F,34,Cameroun,Partenaire,2024-06-30,1
APP3693,Paul,Dembele,paul.dembele3692@email.com,M,24,France,Organique,2022-01-06,0
APP3694,Serge,Cisse,serge.cisse3693@email.com,M,19,France,Partenaire,2022-07-28,0
APP3695,Coumba,Bamba,coumba.bamba3694@email.com,F,20,Senegal,Reseaux sociaux,2023-07-20,0
APP3696,Serge,Barry,serge.barry3695@email.com,M,26,Cameroun,Organique,2023-01-19,1
APP3697,Kofi,Diallo,kofi.diallo3696@email.com,M,36,Senegal,Reseaux sociaux,2022-02-04,0
APP3698,Jean,Camara,jean.camara3697@email.com,M,23,Senegal,Organique,2024-04-11,0
APP3699,Jean,Traore,jean.traore3698@email.com,M,24,Cameroun,Organique,2022-08-20,0
APP3700,Moussa,Toure,moussa.toure3699@email.com,M,24,Cameroun,Organique,2023-03-06,0
APP3701,Fatoumata,Doumbia,fatoumata.doumbia3700@email.com,F,24,Ghana,Partenaire,2022-01-11,0
APP3702,Amadou,Toure,amadou.toure3701@email.com,M,27,Mali,Publicite,2023-07-18,0
APP3703,Kofi,Cisse,kofi.cisse3702@email.com,M,20,Cameroun,Publicite,2023-10-06,0
APP3704,Bintou,Ndoye,bintou.ndoye3703@email.com,F,34,Ghana,Organique,2022-03-27,1
APP3705,Amadou,Diop,amadou.diop3704@email.com,M,27,Cote d'Ivoire,Reseaux sociaux,2022-05-28,0
APP3706,Cheick,Dembele,cheick.dembele3705@email.com,M,42,Mali,Partenaire,2022-06-01,1
APP3707,Eric,Mbaye,eric.mbaye3706@email.com,M,20,Cote d'Ivoire,Organique,2024-06-30,1
APP3708,Aida,Bamba,aida.bamba3707@email.com,F,37,Senegal,Reseaux sociaux,2022-05-02,1
APP3709,Kofi,Ouattara,kofi.ouattara3708@email.com,M,36,Mali,Organique,2024-06-30,1
APP3710,Mariame,Keita,mariame.keita3709@email.com,F,25,Cote d'Ivoire,Reseaux sociaux,2022-05-25,0
APP3711,Laure,Sow,laure.sow3710@email.com,F,25,Burkina Faso,Partenaire,2022-08-03,0
APP3712,Aminata,Diallo,aminata.diallo3711@email.com,F,22,Senegal,Organique,2022-12-30,0
APP3713,Clarisse,Konaté,clarisse.konaté3712@email.com,F,22,Cote d'Ivoire,Organique,2024-03-09,0
APP3714,Bintou,Coulibaly,bintou.coulibaly3713@email.com,F,27,Cote d'Ivoire,Partenaire,2023-12-15,1
APP3715,Mariame,Diallo,mariame.diallo3714@email.com,F,28,Senegal,Reseaux sociaux,2022-12-07,0
APP3716,Aissatou,Bamba,aissatou.bamba3715@email.com,F,18,Ghana,Organique,2022-11-16,0
APP3717,Mariame,Mbaye,mariame.mbaye3716@email.com,F,41,Cote d'Ivoire,Organique,2022-01-23,0
APP3718,Marie,Diop,marie.diop3717@email.com,F,26,Senegal,Publicite,2022-10-19,1
APP3719,Aida,Cisse,aida.cisse3718@email.com,F,28,Burkina Faso,Reseaux sociaux,2022-10-29,0
APP3720,Paul,Sylla,paul.sylla3719@email.com,M,24,Senegal,Reseaux sociaux,2024-03-20,0
APP3721,Aminata,Cisse,aminata.cisse3720@email.com,F,26,Senegal,Reseaux sociaux,2022-06-06,0
APP3722,Ibrahim,Bah,ibrahim.bah3721@email.com,M,25,Cote d'Ivoire,Publicite,2022-07-24,1
APP3723,Aissatou,Dembele,aissatou.dembele3722@email.com,F,27,Cote d'Ivoire,Organique,2023-08-27,1
APP3724,Kone,Diop,kone.diop3723@email.com,M,27,Cameroun,Organique,2022-04-22,0
APP3725,Mariame,Diop,mariame.diop3724@email.com,F,32,Ghana,Reseaux sociaux,2023-08-16,1
APP3726,Aida,Cisse,aida.cisse3725@email.com,F,29,Senegal,Partenaire,2022-02-13,0
APP3727,Coumba,Konaté,coumba.konaté3726@email.com,F,32,Senegal,Organique,2022-11-17,0
APP3728,Eric,Toure,eric.toure3727@email.com,M,27,Cote d'Ivoire,Organique,2022-01-22,0
APP3729,Rokia,Barry,rokia.barry3728@email.com,F,29,Ghana,Organique,2024-06-30,0
APP3730,Nathalie,Ndoye,nathalie.ndoye3729@email.com,F,26,Burkina Faso,Reseaux sociaux,2024-03-13,1
APP3731,Rokia,Kone,rokia.kone3730@email.com,F,34,Ghana,Reseaux sociaux,2023-04-06,0
APP3732,Rokia,Sylla,rokia.sylla3731@email.com,F,29,Cote d'Ivoire,Reseaux sociaux,2022-09-28,1
APP3733,Paul,Mbaye,paul.mbaye3732@email.com,M,27,Cameroun,Organique,2024-06-30,0
APP3734,Cheick,Diop,cheick.diop3733@email.com,M,26,Senegal,Partenaire,2022-05-24,0
APP3735,Yao,Camara,yao.camara3734@email.com,M,27,Cote d'Ivoire,Organique,2022-09-07,0
APP3736,Nathalie,Barry,nathalie.barry3735@email.com,F,28,Cote d'Ivoire,Partenaire,2022-02-09,1
APP3737,Jean,Diallo,jean.diallo3736@email.com,M,27,Cote d'Ivoire,Organique,2022-09-13,0
APP3738,Awa,Coulibaly,awa.coulibaly3737@email.com,F,24,Senegal,Publicite,2023-04-23,0
APP3739,Coumba,Bah,coumba.bah3738@email.com,F,32,Cote d'Ivoire,Reseaux sociaux,2023-02-26,0
APP3740,Ibrahim,Sow,ibrahim.sow3739@email.com,M,32,Cameroun,Reseaux sociaux,2024-06-30,0
APP3741,Cheick,Ndoye,cheick.ndoye3740@email.com,M,38,Senegal,Organique,2024-06-30,0
APP3742,Thierry,Doumbia,thierry.doumbia3741@email.com,M,24,Burkina Faso,Organique,2023-08-08,1
APP3743,Mariame,Konaté,mariame.konaté3742@email.com,F,31,Cote d'Ivoire,Partenaire,2022-04-02,0
APP3744,Oumar,Camara,oumar.camara3743@email.com,M,18,Cote d'Ivoire,Reseaux sociaux,2023-01-07,0
APP3745,Kone,Konaté,kone.konaté3744@email.com,M,32,Cote d'Ivoire,Partenaire,2024-06-30,1
APP3746,Awa,Konaté,awa.konaté3745@email.com,F,19,France,Reseaux sociaux,2024-06-30,1
APP3747,Kofi,Coulibaly,kofi.coulibaly3746@email.com,M,22,Cote d'Ivoire,Reseaux sociaux,2023-06-21,1
APP3748,Aissatou,Konaté,aissatou.konaté3747@email.com,F,29,Cameroun,Publicite,2022-07-23,0
APP3749,Amadou,Keita,amadou.keita3748@email.com,M,24,Burkina Faso,Reseaux sociaux,2022-06-13,1
APP3750,Serge,Diop,serge.diop3749@email.com,M,23,Cote d'Ivoire,Publicite,2022-03-31,0
APP3751,Eric,Mbaye,eric.mbaye3750@email.com,M,25,Cameroun,Reseaux sociaux,2022-02-07,0
APP3752,Serge,Dembele,serge.dembele3751@email.com,M,32,Cote d'Ivoire,Organique,2023-04-21,0
APP3753,Ibrahim,Keita,ibrahim.keita3752@email.com,M,22,Cote d'Ivoire,Partenaire,2023-07-07,0
APP3754,Sophie,Ouattara,sophie.ouattara3753@email.com,F,27,Cote d'Ivoire,Organique,2022-12-05,0
APP3755,Cheick,Barry,cheick.barry3754@email.com,M,25,Cameroun,Organique,2024-06-30,1
APP3756,Oumar,Camara,oumar.camara3755@email.com,M,32,Burkina Faso,Organique,2024-06-30,0
APP3757,Thierry,Bamba,thierry.bamba3756@email.com,M,33,Cote d'Ivoire,Reseaux sociaux,2024-04-03,0
APP3758,Luc,Camara,luc.camara3757@email.com,M,18,Cote d'Ivoire,Reseaux sociaux,2023-11-04,0
APP3759,Aminata,Bah,aminata.bah3758@email.com,F,34,Mali,Organique,2023-05-26,0
APP3760,Seydou,Kone,seydou.kone3759@email.com,M,24,Senegal,Organique,2022-03-26,1
APP3761,Sophie,Kone,sophie.kone3760@email.com,F,29,Senegal,Organique,2022-06-29,1
APP3762,Cheick,Traore,cheick.traore3761@email.com,M,22,Cameroun,Organique,2023-07-11,1
APP3763,Oumar,Kone,oumar.kone3762@email.com,M,30,Cote d'Ivoire,Organique,2023-03-26,1
APP3764,Paul,Ndoye,paul.ndoye3763@email.com,M,43,Burkina Faso,Organique,2022-08-19,0
APP3765,Thierry,Coulibaly,thierry.coulibaly3764@email.com,M,28,Cote d'Ivoire,Partenaire,2022-01-18,0
APP3766,Nathalie,Barry,nathalie.barry3765@email.com,F,25,Cameroun,Partenaire,2022-07-02,0
APP3767,Eric,Coulibaly,eric.coulibaly3766@email.com,M,26,Senegal,Organique,2024-04-02,1
APP3768,Oumar,Mbaye,oumar.mbaye3767@email.com,M,19,Mali,Organique,2022-10-09,0
APP3769,Clarisse,Sow,clarisse.sow3768@email.com,F,36,Cameroun,Organique,2022-06-30,0
APP3770,Adjoua,Dembele,adjoua.dembele3769@email.com,F,29,Cote d'Ivoire,Organique,2024-06-30,0
APP3771,Awa,Sylla,awa.sylla3770@email.com,F,21,Cote d'Ivoire,Reseaux sociaux,2023-12-24,0
APP3772,Clarisse,Konaté,clarisse.konaté3771@email.com,F,21,Burkina Faso,Publicite,2022-10-26,1
APP3773,Adjoua,Ouattara,adjoua.ouattara3772@email.com,F,28,Senegal,Partenaire,2022-02-22,1
APP3774,Marie,Diallo,marie.diallo3773@email.com,F,33,Cote d'Ivoire,Reseaux sociaux,2023-02-14,0
APP3775,Aissatou,Kone,aissatou.kone3774@email.com,F,21,Cote d'Ivoire,Organique,2024-04-09,0
APP3776,Luc,Doumbia,luc.doumbia3775@email.com,M,34,Cote d'Ivoire,Partenaire,2022-08-29,0
APP3777,Mariame,Traore,mariame.traore3776@email.com,F,27,Ghana,Publicite,2022-04-04,0
APP3778,Yao,Diallo,yao.diallo3777@email.com,M,22,France,Organique,2024-02-21,0
APP3779,Mariame,Doumbia,mariame.doumbia3778@email.com,F,25,Cote d'Ivoire,Partenaire,2023-03-20,0
APP3780,Awa,Ouattara,awa.ouattara3779@email.com,F,38,Cote d'Ivoire,Organique,2023-08-19,0
APP3781,Yao,Doumbia,yao.doumbia3780@email.com,M,19,Senegal,Partenaire,2023-01-07,1
APP3782,Laure,Coulibaly,laure.coulibaly3781@email.com,F,23,Cote d'Ivoire,Organique,2023-03-08,1
APP3783,Adjoua,Coulibaly,adjoua.coulibaly3782@email.com,F,33,Senegal,Reseaux sociaux,2022-02-13,0
APP3784,Paul,Traore,paul.traore3783@email.com,M,29,Cameroun,Organique,2024-06-27,1
APP3785,Luc,Doumbia,luc.doumbia3784@email.com,M,23,Autre,Reseaux sociaux,2022-10-06,1
APP3786,Coumba,Toure,coumba.toure3785@email.com,F,33,Cote d'Ivoire,Reseaux sociaux,2022-06-19,0
APP3787,Aminata,Diop,aminata.diop3786@email.com,F,34,Cote d'Ivoire,Reseaux sociaux,2022-05-19,0
APP3788,Thierry,Keita,thierry.keita3787@email.com,M,29,Cote d'Ivoire,Partenaire,2023-09-09,0
APP3789,Oumar,Bamba,oumar.bamba3788@email.com,M,24,Cote d'Ivoire,Organique,2022-08-23,0
APP3790,Clarisse,Coulibaly,clarisse.coulibaly3789@email.com,F,25,Cameroun,Partenaire,2023-02-13,0
APP3791,Thierry,Bamba,thierry.bamba3790@email.com,M,29,Cote d'Ivoire,Organique,2022-06-10,0
APP3792,Thierry,Konaté,thierry.konaté3791@email.com,M,20,Mali,Partenaire,2022-09-08,1
APP3793,Ibrahim,Sylla,ibrahim.sylla3792@email.com,M,35,Senegal,Organique,2022-05-10,1
APP3794,Oumar,Mbaye,oumar.mbaye3793@email.com,M,38,Mali,Reseaux sociaux,2023-09-04,0
APP3795,Jean,Traore,jean.traore3794@email.com,M,26,Senegal,Reseaux sociaux,2024-06-30,1
APP3796,Awa,Mbaye,awa.mbaye3795@email.com,F,30,Cote d'Ivoire,Publicite,2022-02-16,1
APP3797,Mariame,Konaté,mariame.konaté3796@email.com,F,35,Cote d'Ivoire,Reseaux sociaux,2022-12-21,0
APP3798,Nathalie,Ndoye,nathalie.ndoye3797@email.com,F,39,Senegal,Organique,2022-11-07,0
APP3799,Cheick,Camara,cheick.camara3798@email.com,M,37,Senegal,Partenaire,2022-09-15,1
APP3800,Moussa,Konaté,moussa.konaté3799@email.com,M,18,Mali,Organique,2024-06-30,1
APP3801,Serge,Bamba,serge.bamba3800@email.com,M,26,Burkina Faso,Organique,2023-12-30,1
APP3802,Luc,Traore,luc.traore3801@email.com,M,31,Cote d'Ivoire,Reseaux sociaux,2022-08-27,0
APP3803,Yao,Konaté,yao.konaté3802@email.com,M,25,Cote d'Ivoire,Partenaire,2022-10-20,1
APP3804,Seydou,Diallo,seydou.diallo3803@email.com,M,38,Cote d'Ivoire,Publicite,2022-02-19,0
APP3805,Moussa,Diop,moussa.diop3804@email.com,M,37,Cote d'Ivoire,Publicite,2022-01-12,0
APP3806,Thierry,Diop,thierry.diop3805@email.com,M,23,Cote d'Ivoire,Organique,2023-04-11,0
APP3807,Laure,Camara,laure.camara3806@email.com,F,27,Cote d'Ivoire,Organique,2022-04-30,1
APP3808,Aida,Diallo,aida.diallo3807@email.com,F,23,Senegal,Partenaire,2022-07-16,0
APP3809,Mariame,Konaté,mariame.konaté3808@email.com,F,26,Cote d'Ivoire,Organique,2024-04-22,0
APP3810,Aminata,Konaté,aminata.konaté3809@email.com,F,26,Cote d'Ivoire,Reseaux sociaux,2022-07-06,1
APP3811,Kone,Bamba,kone.bamba3810@email.com,M,33,Cote d'Ivoire,Publicite,2024-06-30,0
APP3812,Oumar,Mbaye,oumar.mbaye3811@email.com,M,22,Cameroun,Organique,2023-01-24,1
APP3813,Cheick,Traore,cheick.traore3812@email.com,M,18,Cameroun,Reseaux sociaux,2023-03-31,0
APP3814,Amadou,Cisse,amadou.cisse3813@email.com,M,18,France,Publicite,2022-07-23,0
APP3815,Amadou,Ouattara,amadou.ouattara3814@email.com,M,21,Cote d'Ivoire,Reseaux sociaux,2024-04-06,0
APP3816,Kofi,Doumbia,kofi.doumbia3815@email.com,M,24,Cote d'Ivoire,Publicite,2022-01-12,1
APP3817,Yao,Diop,yao.diop3816@email.com,M,29,Senegal,Reseaux sociaux,2024-02-07,1
APP3818,Moussa,Bamba,moussa.bamba3817@email.com,M,21,Cameroun,Organique,2022-11-03,0
APP3819,Mariame,Cisse,mariame.cisse3818@email.com,F,20,Cote d'Ivoire,Partenaire,2023-04-02,1
APP3820,Marie,Coulibaly,marie.coulibaly3819@email.com,F,22,Cote d'Ivoire,Partenaire,2024-06-30,1
APP3821,Marie,Toure,marie.toure3820@email.com,F,21,Senegal,Publicite,2023-03-27,0
APP3822,Rokia,Bah,rokia.bah3821@email.com,F,24,Cote d'Ivoire,Reseaux sociaux,2023-02-23,0
APP3823,Eric,Ndoye,eric.ndoye3822@email.com,M,24,Cote d'Ivoire,Reseaux sociaux,2022-06-28,1
APP3824,Cheick,Ouattara,cheick.ouattara3823@email.com,M,32,Mali,Organique,2022-03-12,0
APP3825,Aissatou,Doumbia,aissatou.doumbia3824@email.com,F,22,Senegal,Organique,2022-05-31,1
APP3826,Jean,Coulibaly,jean.coulibaly3825@email.com,M,25,Senegal,Publicite,2024-06-30,0
APP3827,Luc,Mbaye,luc.mbaye3826@email.com,M,24,Senegal,Publicite,2024-06-30,1
APP3828,Jean,Konaté,jean.konaté3827@email.com,M,32,Ghana,Reseaux sociaux,2022-09-13,1
APP3829,Aida,Coulibaly,aida.coulibaly3828@email.com,F,27,Senegal,Publicite,2022-05-01,0
APP3830,Coumba,Diallo,coumba.diallo3829@email.com,F,34,Senegal,Reseaux sociaux,2022-09-09,0
APP3831,Seydou,Traore,seydou.traore3830@email.com,M,21,Ghana,Partenaire,2024-06-30,1
APP3832,Awa,Traore,awa.traore3831@email.com,F,27,Cote d'Ivoire,Reseaux sociaux,2022-01-29,1
APP3833,Serge,Keita,serge.keita3832@email.com,M,24,Cote d'Ivoire,Partenaire,2022-02-05,0
APP3834,Kofi,Konaté,kofi.konaté3833@email.com,M,20,Senegal,Partenaire,2022-09-08,0
APP3835,Jean,Mbaye,jean.mbaye3834@email.com,M,27,Cote d'Ivoire,Reseaux sociaux,2024-01-23,1
APP3836,Serge,Kone,serge.kone3835@email.com,M,38,Cote d'Ivoire,Publicite,2024-06-30,0
APP3837,Mariame,Cisse,mariame.cisse3836@email.com,F,22,Cote d'Ivoire,Reseaux sociaux,2023-09-15,0
APP3838,Eric,Toure,eric.toure3837@email.com,M,27,Burkina Faso,Partenaire,2022-08-07,0
APP3839,Fatoumata,Kone,fatoumata.kone3838@email.com,F,20,Cameroun,Organique,2022-05-19,1
APP3840,Eric,Diallo,eric.diallo3839@email.com,M,19,Cameroun,Organique,2023-01-25,0
APP3841,Marie,Diop,marie.diop3840@email.com,F,23,Cote d'Ivoire,Partenaire,2022-08-29,1
APP3842,Bintou,Konaté,bintou.konaté3841@email.com,F,25,Cote d'Ivoire,Partenaire,2022-08-04,0
APP3843,Coumba,Toure,coumba.toure3842@email.com,F,25,Cameroun,Publicite,2024-06-30,1
APP3844,Mariame,Camara,mariame.camara3843@email.com,F,26,Senegal,Organique,2022-05-09,0
APP3845,Laure,Diop,laure.diop3844@email.com,F,18,Cameroun,Organique,2024-06-30,1
APP3846,Amadou,Keita,amadou.keita3845@email.com,M,24,Cameroun,Reseaux sociaux,2023-01-14,1
APP3847,Laure,Kone,laure.kone3846@email.com,F,31,Senegal,Publicite,2022-05-14,1
APP3848,Mariame,Barry,mariame.barry3847@email.com,F,19,Mali,Publicite,2022-10-31,0
APP3849,Oumar,Cisse,oumar.cisse3848@email.com,M,25,Cote d'Ivoire,Publicite,2022-09-09,0
APP3850,Serge,Cisse,serge.cisse3849@email.com,M,29,Cote d'Ivoire,Reseaux sociaux,2022-03-11,0
APP3851,Jean,Ndoye,jean.ndoye3850@email.com,M,23,Ghana,Publicite,2022-02-03,0
APP3852,Thierry,Diop,thierry.diop3851@email.com,M,30,Cote d'Ivoire,Organique,2022-07-22,1
APP3853,Seydou,Traore,seydou.traore3852@email.com,M,18,Cote d'Ivoire,Publicite,2024-06-30,1
APP3854,Paul,Bah,paul.bah3853@email.com,M,33,Cote d'Ivoire,Reseaux sociaux,2022-09-19,1
APP3855,Awa,Dembele,awa.dembele3854@email.com,F,30,Cote d'Ivoire,Reseaux sociaux,2022-01-04,0
APP3856,Oumar,Kone,oumar.kone3855@email.com,M,28,Cote d'Ivoire,Reseaux sociaux,2022-08-17,0
APP3857,Bintou,Diop,bintou.diop3856@email.com,F,34,Cote d'Ivoire,Partenaire,2022-02-10,0
APP3858,Thierry,Cisse,thierry.cisse3857@email.com,M,26,Senegal,Organique,2022-11-26,0
APP3859,Sophie,Coulibaly,sophie.coulibaly3858@email.com,F,24,Ghana,Organique,2022-01-21,1
APP3860,Seydou,Keita,seydou.keita3859@email.com,M,36,Cote d'Ivoire,Partenaire,2022-05-29,0
APP3861,Kone,Bah,kone.bah3860@email.com,M,39,Ghana,Publicite,2024-06-30,0
APP3862,Kone,Sow,kone.sow3861@email.com,M,23,Senegal,Reseaux sociaux,2023-11-28,1
APP3863,Nathalie,Camara,nathalie.camara3862@email.com,F,27,Senegal,Organique,2023-07-18,0
APP3864,Thierry,Sylla,thierry.sylla3863@email.com,M,34,Senegal,Reseaux sociaux,2024-06-30,0
APP3865,Coumba,Diop,coumba.diop3864@email.com,F,27,Cote d'Ivoire,Organique,2022-10-04,0
APP3866,Luc,Diallo,luc.diallo3865@email.com,M,31,Cote d'Ivoire,Organique,2022-02-07,0
APP3867,Luc,Traore,luc.traore3866@email.com,M,32,Senegal,Organique,2023-02-17,0
APP3868,Moussa,Sow,moussa.sow3867@email.com,M,24,Ghana,Reseaux sociaux,2024-06-30,0
APP3869,Marie,Bah,marie.bah3868@email.com,F,30,Senegal,Organique,2022-07-19,1
APP3870,Eric,Camara,eric.camara3869@email.com,M,27,Senegal,Organique,2023-07-30,0
APP3871,Luc,Traore,luc.traore3870@email.com,M,20,Cameroun,Organique,2022-06-12,0
APP3872,Paul,Mbaye,paul.mbaye3871@email.com,M,22,Cote d'Ivoire,Reseaux sociaux,2022-05-27,1
APP3873,Yao,Sylla,yao.sylla3872@email.com,M,24,Cote d'Ivoire,Organique,2024-02-22,0
APP3874,Seydou,Ouattara,seydou.ouattara3873@email.com,M,33,Senegal,Organique,2023-04-20,0
APP3875,Coumba,Bamba,coumba.bamba3874@email.com,F,33,Burkina Faso,Reseaux sociaux,2024-06-30,0
APP3876,Jean,Bah,jean.bah3875@email.com,M,32,Cote d'Ivoire,Partenaire,2022-07-11,0
APP3877,Seydou,Diallo,seydou.diallo3876@email.com,M,30,Burkina Faso,Partenaire,2022-02-08,0
APP3878,Nathalie,Diop,nathalie.diop3877@email.com,F,30,Burkina Faso,Reseaux sociaux,2024-06-30,1
APP3879,Oumar,Ouattara,oumar.ouattara3878@email.com,M,29,Cote d'Ivoire,Partenaire,2023-04-17,0
APP3880,Kofi,Sylla,kofi.sylla3879@email.com,M,30,Senegal,Partenaire,2024-05-05,0
APP3881,Rokia,Diop,rokia.diop3880@email.com,F,30,Cameroun,Partenaire,2023-02-03,0
APP3882,Aida,Coulibaly,aida.coulibaly3881@email.com,F,19,Senegal,Reseaux sociaux,2024-05-27,0
APP3883,Mariame,Sow,mariame.sow3882@email.com,F,23,Cameroun,Organique,2022-11-02,1
APP3884,Eric,Cisse,eric.cisse3883@email.com,M,21,Ghana,Organique,2022-03-28,1
APP3885,Adjoua,Traore,adjoua.traore3884@email.com,F,34,Cameroun,Organique,2022-10-14,1
APP3886,Kofi,Mbaye,kofi.mbaye3885@email.com,M,37,Burkina Faso,Reseaux sociaux,2022-04-06,0
APP3887,Awa,Ouattara,awa.ouattara3886@email.com,F,18,Mali,Publicite,2022-10-30,0
APP3888,Aissatou,Toure,aissatou.toure3887@email.com,F,37,Mali,Organique,2022-01-30,1
APP3889,Coumba,Diallo,coumba.diallo3888@email.com,F,28,Burkina Faso,Reseaux sociaux,2024-01-17,0
APP3890,Amadou,Ouattara,amadou.ouattara3889@email.com,M,34,Cote d'Ivoire,Publicite,2022-12-14,0
APP3891,Amadou,Kone,amadou.kone3890@email.com,M,31,Cote d'Ivoire,Reseaux sociaux,2023-01-27,0
APP3892,Laure,Keita,laure.keita3891@email.com,F,36,Cote d'Ivoire,Organique,2022-07-14,0
APP3893,Oumar,Dembele,oumar.dembele3892@email.com,M,29,Cote d'Ivoire,Publicite,2022-09-22,1
APP3894,Kone,Cisse,kone.cisse3893@email.com,M,19,Cameroun,Organique,2024-06-30,1
APP3895,Adjoua,Diop,adjoua.diop3894@email.com,F,27,Senegal,Organique,2022-07-31,1
APP3896,Mariame,Traore,mariame.traore3895@email.com,F,31,Senegal,Reseaux sociaux,2023-02-16,0
APP3897,Seydou,Bah,seydou.bah3896@email.com,M,26,Cote d'Ivoire,Organique,2023-05-02,1
APP3898,Jean,Sylla,jean.sylla3897@email.com,M,31,Cameroun,Partenaire,2024-05-28,1
APP3899,Oumar,Cisse,oumar.cisse3898@email.com,M,27,Cote d'Ivoire,Organique,2022-09-07,1
APP3900,Amadou,Bah,amadou.bah3899@email.com,M,24,Mali,Partenaire,2022-11-23,0
APP3901,Yao,Mbaye,yao.mbaye3900@email.com,M,21,Cote d'Ivoire,Organique,2023-02-06,1
APP3902,Mariame,Kone,mariame.kone3901@email.com,F,25,Cote d'Ivoire,Publicite,2022-04-04,0
APP3903,Bintou,Diallo,bintou.diallo3902@email.com,F,29,Cote d'Ivoire,Organique,2024-05-11,0
APP3904,Thierry,Camara,thierry.camara3903@email.com,M,18,Cote d'Ivoire,Publicite,2022-07-05,1
APP3905,Cheick,Diallo,cheick.diallo3904@email.com,M,23,Ghana,Organique,2022-01-15,1
APP3906,Sophie,Camara,sophie.camara3905@email.com,F,18,Senegal,Publicite,2022-04-21,1
APP3907,Nathalie,Diallo,nathalie.diallo3906@email.com,F,24,Senegal,Partenaire,2022-10-30,0
APP3908,Awa,Diop,awa.diop3907@email.com,F,35,Cote d'Ivoire,Reseaux sociaux,2022-08-26,1
APP3909,Paul,Coulibaly,paul.coulibaly3908@email.com,M,20,Cote d'Ivoire,Organique,2023-02-20,0
APP3910,Aida,Ouattara,aida.ouattara3909@email.com,F,32,Cameroun,Reseaux sociaux,2022-08-01,1
APP3911,Luc,Barry,luc.barry3910@email.com,M,45,Autre,Reseaux sociaux,2023-01-06,0
APP3912,Eric,Mbaye,eric.mbaye3911@email.com,M,36,Cameroun,Reseaux sociaux,2024-02-18,0
APP3913,Sophie,Bah,sophie.bah3912@email.com,F,28,Cameroun,Reseaux sociaux,2022-03-23,1
APP3914,Eric,Toure,eric.toure3913@email.com,M,33,Senegal,Publicite,2023-12-01,1
APP3915,Luc,Keita,luc.keita3914@email.com,M,19,Cote d'Ivoire,Publicite,2022-08-21,0
APP3916,Luc,Dembele,luc.dembele3915@email.com,M,18,Cameroun,Reseaux sociaux,2024-06-30,0
APP3917,Ibrahim,Traore,ibrahim.traore3916@email.com,M,28,Mali,Organique,2022-11-28,0
APP3918,Eric,Diallo,eric.diallo3917@email.com,M,30,Senegal,Organique,2022-03-01,0
APP3919,Marie,Toure,marie.toure3918@email.com,F,34,Cote d'Ivoire,Partenaire,2023-12-13,0
APP3920,Seydou,Cisse,seydou.cisse3919@email.com,M,24,Cameroun,Publicite,2023-01-21,1
APP3921,Ibrahim,Kone,ibrahim.kone3920@email.com,M,29,Ghana,Reseaux sociaux,2023-10-14,0
APP3922,Adjoua,Cisse,adjoua.cisse3921@email.com,F,28,Cote d'Ivoire,Organique,2022-02-13,0
APP3923,Eric,Doumbia,eric.doumbia3922@email.com,M,27,Cote d'Ivoire,Reseaux sociaux,2022-01-30,1
APP3924,Aissatou,Diallo,aissatou.diallo3923@email.com,F,27,Cameroun,Reseaux sociaux,2022-02-26,0
APP3925,Luc,Dembele,luc.dembele3924@email.com,M,22,Cote d'Ivoire,Publicite,2022-05-08,0
APP3926,Ibrahim,Toure,ibrahim.toure3925@email.com,M,29,Cameroun,Partenaire,2023-01-12,0
APP3927,Serge,Kone,serge.kone3926@email.com,M,29,Cameroun,Organique,2022-05-14,0
APP3928,Coumba,Bamba,coumba.bamba3927@email.com,F,25,Cote d'Ivoire,Organique,2023-07-24,0
APP3929,Thierry,Diallo,thierry.diallo3928@email.com,M,31,Cote d'Ivoire,Organique,2022-02-08,1
APP3930,Sophie,Sylla,sophie.sylla3929@email.com,F,34,Senegal,Partenaire,2022-02-19,0
APP3931,Kofi,Coulibaly,kofi.coulibaly3930@email.com,M,32,Senegal,Partenaire,2024-06-30,1
APP3932,Aissatou,Mbaye,aissatou.mbaye3931@email.com,F,21,Burkina Faso,Organique,2024-03-12,1
APP3933,Kofi,Doumbia,kofi.doumbia3932@email.com,M,28,Cote d'Ivoire,Organique,2022-06-14,1
APP3934,Yao,Bamba,yao.bamba3933@email.com,M,22,Cote d'Ivoire,Publicite,2022-03-02,1
APP3935,Yao,Keita,yao.keita3934@email.com,M,28,Burkina Faso,Partenaire,2022-12-26,1
APP3936,Moussa,Traore,moussa.traore3935@email.com,M,22,Cameroun,Reseaux sociaux,2022-02-13,1
APP3937,Yao,Coulibaly,yao.coulibaly3936@email.com,M,35,Cameroun,Reseaux sociaux,2022-01-24,0
APP3938,Sophie,Coulibaly,sophie.coulibaly3937@email.com,F,32,France,Publicite,2022-09-02,0
APP3939,Kofi,Cisse,kofi.cisse3938@email.com,M,34,Mali,Partenaire,2023-03-27,1
APP3940,Paul,Doumbia,paul.doumbia3939@email.com,M,34,Burkina Faso,Publicite,2022-04-18,1
APP3941,Kofi,Doumbia,kofi.doumbia3940@email.com,M,26,Mali,Organique,2022-06-12,1
APP3942,Oumar,Dembele,oumar.dembele3941@email.com,M,25,Senegal,Organique,2024-06-30,1
APP3943,Ibrahim,Traore,ibrahim.traore3942@email.com,M,38,Cote d'Ivoire,Organique,2023-05-03,1
APP3944,Aida,Ouattara,aida.ouattara3943@email.com,F,27,Cameroun,Publicite,2024-06-30,1
