inscription_id,apprenant_id,parcours_id,progression_pct,engagement_score,nb_jours_inactif,score_risque,alerte_decrochage,prenom,nom,pays,titre,domaine,instructeur
INS02831,APP2005,PAR012,1.0,0.0,0.0,0.3322539339387598,1,Eric,Ndoye,Cameroun,Leadership & Soft Skills,Management,Ouattara Serge
INS02830,APP2005,PAR010,12.0,0.0,0.0,0.3322539339387598,1,Eric,Ndoye,Cameroun,Community Management,Marketing Digital,Konaté Aida
INS02826,APP2003,PAR011,1.0,0.0,0.0,0.3322539339387598,1,Fatoumata,Konaté,Cameroun,Management de Projet,Management,Ouattara Serge
INS00054,APP0038,PAR001,0.0,0.0,0.0,0.3322539339387598,1,Yao,Ndoye,Mali,Data Analyse avec Python,Data & IA,Kouassi Yao
INS03304,APP2333,PAR010,73.0,12.741460656501694,11.0,0.33203006509958827,1,Awa,Mbaye,Ghana,Community Management,Marketing Digital,Konaté Aida
INS04109,APP2884,PAR006,8.0,3.715748165975676,0.0,0.3320112431688873,1,Eric,Keita,Senegal,React & Node.js Fullstack,Developpement Web,Camara Luc
INS05665,APP3963,PAR002,9.0,3.6316205401770745,0.0,0.3314538968302441,1,Sophie,Ndoye,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS01965,APP1394,PAR004,12.0,3.6316205401770745,0.0,0.3314538968302441,1,Seydou,Bah,Senegal,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS04901,APP3437,PAR002,75.0,47.81572537917197,34.0,0.33100044730327055,1,Kone,Mbaye,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS00222,APP0162,PAR007,46.0,29.452007589035293,27.0,0.3275780158529378,1,Coumba,Coulibaly,Cameroun,Python Web avec Django,Developpement Web,Traore Eric
INS02856,APP2022,PAR007,32.0,14.625683100473688,1.0,0.3274261423472956,1,Yao,Sylla,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS02059,APP1460,PAR002,84.0,0.0,14.0,0.32706815670190353,1,Moussa,Bah,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS05195,APP3646,PAR001,21.0,11.546310149439352,20.0,0.3261144897517889,1,Fatoumata,Mbaye,Burkina Faso,Data Analyse avec Python,Data & IA,Kouassi Yao
INS01133,APP0801,PAR009,14.0,0.0,8.0,0.32082934981782923,1,Adjoua,Diop,Cameroun,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS04985,APP3497,PAR005,54.0,12.273117973415994,13.0,0.31903255639719724,1,Awa,Cisse,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS02804,APP1990,PAR009,47.0,11.843776986581751,13.0,0.3156027372569479,1,Cheick,Coulibaly,Burkina Faso,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS03115,APP2202,PAR004,50.0,14.35707245979741,12.0,0.3135638469084312,1,Clarisse,Cisse,Senegal,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS02120,APP1507,PAR010,10.0,3.888999502629884,0.0,0.3126087127251156,1,Rokia,Bah,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS02092,APP1486,PAR003,62.0,12.087836972730598,4.0,0.3096820670843777,1,Eric,Diop,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS06193,APP4315,PAR012,42.0,14.7556926718266,19.0,0.30557768600661833,1,Thierry,Diallo,Mali,Leadership & Soft Skills,Management,Ouattara Serge
INS04039,APP2834,PAR007,12.0,3.4499349524051275,0.0,0.3033555496176789,1,Bintou,Ndoye,Mali,Python Web avec Django,Developpement Web,Traore Eric
INS03675,APP2578,PAR012,43.0,7.417602089581238,7.0,0.3018631315333668,1,Nathalie,Bah,Mali,Leadership & Soft Skills,Management,Ouattara Serge
INS02371,APP1691,PAR002,11.0,2.877265417914009,0.0,0.30135567737560165,1,Aida,Coulibaly,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS01655,APP1177,PAR007,10.0,2.8389083777989383,0.0,0.30135567737560165,1,Paul,Coulibaly,Cameroun,Python Web avec Django,Developpement Web,Traore Eric
INS02619,APP1861,PAR006,6.0,3.13297901868115,0.0,0.30113483452375717,1,Laure,Doumbia,Cote d'Ivoire,React & Node.js Fullstack,Developpement Web,Camara Luc
INS00324,APP0227,PAR006,73.0,49.79439778148754,26.0,0.3005488243113725,1,Ibrahim,Mbaye,Cameroun,React & Node.js Fullstack,Developpement Web,Camara Luc
INS00152,APP0110,PAR006,21.0,16.97895835655662,9.0,0.3003630013323422,1,Adjoua,Diallo,Cote d'Ivoire,React & Node.js Fullstack,Developpement Web,Camara Luc
INS00904,APP0633,PAR006,12.0,3.273621499103078,0.0,0.3000630091247397,1,Yao,Diallo,Cote d'Ivoire,React & Node.js Fullstack,Developpement Web,Camara Luc
INS05440,APP3811,PAR005,10.0,3.26083581906472,0.0,0.3000630091247397,1,Kone,Bamba,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS01673,APP1191,PAR011,14.0,1.2423637346899763,0.0,0.2997853538432146,0,Moussa,Ndoye,Cote d'Ivoire,Management de Projet,Management,Ouattara Serge
INS04727,APP3318,PAR012,6.0,1.2487565747091551,0.0,0.2997853538432146,0,Kone,Ndoye,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS04512,APP3164,PAR005,7.0,1.261542254747512,0.0,0.2997853538432146,0,Clarisse,Diallo,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS00552,APP0379,PAR008,2.0,1.261542254747512,0.0,0.2997853538432146,0,Kofi,Camara,Mali,Marketing Digital,Marketing Digital,Bamba Clarisse
INS05541,APP3878,PAR003,12.0,1.261542254747512,0.0,0.2997853538432146,0,Nathalie,Diop,Burkina Faso,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS05618,APP3931,PAR010,13.0,1.261542254747512,0.0,0.2997853538432146,0,Kofi,Coulibaly,Senegal,Community Management,Marketing Digital,Konaté Aida
INS05327,APP3729,PAR003,3.0,1.261542254747512,0.0,0.2997853538432146,0,Rokia,Barry,Ghana,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS06075,APP4239,PAR009,1.0,1.2551494147283335,0.0,0.2997853538432146,0,Yao,Diop,Cote d'Ivoire,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS01967,APP1394,PAR003,10.0,1.261542254747512,0.0,0.2997853538432146,0,Seydou,Bah,Senegal,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS01826,APP1297,PAR010,28.0,6.636543541821396,5.0,0.2990923535860512,0,Yao,Sow,Senegal,Community Management,Marketing Digital,Konaté Aida
INS00355,APP0249,PAR001,23.0,12.159712214756448,11.0,0.29824112715339074,0,Kofi,Sylla,Senegal,Data Analyse avec Python,Data & IA,Kouassi Yao
INS04141,APP2903,PAR006,13.0,3.5165494198318616,0.0,0.2981878789984587,0,Moussa,Sylla,Cote d'Ivoire,React & Node.js Fullstack,Developpement Web,Camara Luc
INS03071,APP2168,PAR005,14.0,3.4142639795250047,0.0,0.2973891944127505,0,Moussa,Konaté,Cameroun,HTML CSS JavaScript,Developpement Web,Camara Luc
INS05426,APP3800,PAR008,14.0,3.3950854594674693,0.0,0.2973891944127505,0,Moussa,Konaté,Mali,Marketing Digital,Marketing Digital,Bamba Clarisse
INS02099,APP1490,PAR008,42.0,7.690940208591028,2.0,0.2971643197464133,0,Moussa,Ouattara,Senegal,Marketing Digital,Marketing Digital,Bamba Clarisse
INS05334,APP3733,PAR009,11.0,2.653516017242761,0.0,0.2968054286674712,0,Paul,Mbaye,Cameroun,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS02860,APP2025,PAR011,13.0,3.0115150583167583,1.0,0.29643676059608587,0,Oumar,Diop,Cote d'Ivoire,Management de Projet,Management,Ouattara Serge
INS02272,APP1620,PAR009,10.0,3.4714889631735706,9.0,0.2943793675295691,0,Kofi,Bamba,Cote d'Ivoire,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS00843,APP0586,PAR006,5.0,3.5037637397935044,0.0,0.2936749509444337,0,Nathalie,Diop,Cote d'Ivoire,React & Node.js Fullstack,Developpement Web,Camara Luc
INS05975,APP4171,PAR010,81.0,14.74064286094812,9.0,0.29309986651123404,0,Aminata,Traore,Cameroun,Community Management,Marketing Digital,Konaté Aida
INS06067,APP4234,PAR009,57.0,14.517004820147656,13.0,0.2898851205944534,0,Aida,Traore,Senegal,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS06429,APP4478,PAR011,6.0,1.210399534594084,0.0,0.2897853538432146,0,Amadou,Mbaye,Mali,Management de Projet,Management,Ouattara Serge
INS04275,APP2997,PAR009,2.0,1.216792374613262,0.0,0.2897853538432146,0,Coumba,Doumbia,Cote d'Ivoire,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS02891,APP2045,PAR009,53.0,10.918369185615754,6.0,0.28944045498941845,0,Laure,Doumbia,Cote d'Ivoire,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS02705,APP1922,PAR011,19.0,8.108028811652519,1.0,0.28887329740113976,0,Paul,Keita,Cameroun,Management de Projet,Management,Ouattara Serge
INS03758,APP2639,PAR005,14.0,2.5576234169550838,0.0,0.2884261546454829,0,Aissatou,Diallo,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS01534,APP1093,PAR003,54.0,9.198518387697096,13.0,0.2864750958724843,0,Jean,Sylla,Senegal,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS03277,APP2312,PAR007,17.0,6.953499475545372,14.0,0.28515649098541657,0,Ibrahim,Camara,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS03342,APP2361,PAR002,3.0,1.510863015495474,0.0,0.28504754180670855,0,Aminata,Sylla,Burkina Faso,Machine Learning Applique,Data & IA,Kouassi Yao
INS01870,APP1328,PAR004,6.0,1.498077335457117,0.0,0.28504754180670855,0,Eric,Diallo,Senegal,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS03290,APP2324,PAR002,2.0,1.4788988153995817,0.0,0.28504754180670855,0,Thierry,Sylla,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS01584,APP1127,PAR008,7.0,1.491684495437939,0.0,0.28504754180670855,0,Thierry,Cisse,Senegal,Marketing Digital,Marketing Digital,Bamba Clarisse
INS00448,APP0308,PAR011,6.0,1.472505975380403,0.0,0.28504754180670855,0,Coumba,Diop,Cote d'Ivoire,Management de Projet,Management,Ouattara Serge
INS03668,APP2574,PAR011,68.0,15.075446032656313,2.0,0.2843846394814643,0,Nathalie,Cisse,Burkina Faso,Management de Projet,Management,Ouattara Serge
INS03586,APP2524,PAR001,17.0,5.931178368742415,9.0,0.2839037285979738,0,Marie,Coulibaly,Ghana,Data Analyse avec Python,Data & IA,Kouassi Yao
INS04542,APP3185,PAR003,5.0,1.5300415355530097,0.0,0.282269555550668,0,Ibrahim,Keita,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS00296,APP0209,PAR010,10.0,1.4405417752845109,0.0,0.28171420847337525,0,Eric,Sow,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS03940,APP2770,PAR005,4.0,1.4533274553228677,0.0,0.28171420847337525,0,Adjoua,Ndoye,Senegal,HTML CSS JavaScript,Developpement Web,Camara Luc
INS05754,APP4023,PAR001,8.0,1.4277560952461534,0.0,0.28171420847337525,0,Thierry,Ouattara,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS01339,APP0957,PAR009,13.0,1.4533274553228677,0.0,0.28171420847337525,0,Bintou,Barry,Mali,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS04882,APP3421,PAR011,7.0,1.459720295342046,0.0,0.28171420847337525,0,Bintou,Mbaye,Senegal,Management de Projet,Management,Ouattara Serge
INS01473,APP1048,PAR008,9.0,1.459720295342046,0.0,0.28171420847337525,0,Marie,Keita,Cameroun,Marketing Digital,Marketing Digital,Bamba Clarisse
INS04766,APP3345,PAR006,6.0,1.4533274553228677,0.0,0.28171420847337525,0,Jean,Camara,Senegal,React & Node.js Fullstack,Developpement Web,Camara Luc
INS01504,APP1069,PAR005,6.0,1.4341489352653318,0.0,0.28171420847337525,0,Yao,Dembele,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS03136,APP2216,PAR004,0.0,0.8998364408892852,0.0,0.2804477783182495,0,Kofi,Ouattara,Senegal,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS01745,APP1242,PAR012,4.0,0.8998364408892852,0.0,0.2804477783182495,0,Kone,Traore,Cameroun,Leadership & Soft Skills,Management,Ouattara Serge
INS01919,APP1360,PAR001,1.0,0.8742650808125711,0.0,0.2804477783182495,0,Amadou,Coulibaly,Senegal,Data Analyse avec Python,Data & IA,Kouassi Yao
INS03845,APP2701,PAR007,1.0,0.8614794007742143,0.0,0.2804477783182495,0,Bintou,Camara,Cameroun,Python Web avec Django,Developpement Web,Traore Eric
INS01790,APP1272,PAR008,0.0,0.9318006409851778,0.0,0.2804477783182495,0,Jean,Sow,Senegal,Marketing Digital,Marketing Digital,Bamba Clarisse
INS01075,APP0760,PAR003,9.0,0.9190149609468208,0.0,0.2804477783182495,0,Paul,Ndoye,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS02690,APP1910,PAR012,9.0,0.8934436008701068,0.0,0.2804477783182495,0,Marie,Sylla,Ghana,Leadership & Soft Skills,Management,Ouattara Serge
INS03443,APP2426,PAR009,5.0,0.8742650808125711,0.0,0.2804477783182495,0,Laure,Ndoye,Autre,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS03286,APP2320,PAR010,1.0,0.906229280908464,0.0,0.2804477783182495,0,Awa,Camara,Cameroun,Community Management,Marketing Digital,Konaté Aida
INS06152,APP4289,PAR004,9.0,0.906229280908464,0.0,0.2804477783182495,0,Laure,Diallo,Cameroun,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS06404,APP4459,PAR003,7.0,0.8742650808125711,0.0,0.2804477783182495,0,Moussa,Doumbia,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS04559,APP3194,PAR012,11.0,0.9126221209276424,0.0,0.2804477783182495,0,Aida,Camara,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS04425,APP3105,PAR012,4.0,0.8934436008701068,0.0,0.2804477783182495,0,Nathalie,Traore,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS00742,APP0514,PAR010,14.0,0.8934436008701068,0.0,0.2804477783182495,0,Moussa,Coulibaly,Senegal,Community Management,Marketing Digital,Konaté Aida
INS01558,APP1109,PAR009,6.0,0.9190149609468208,0.0,0.2804477783182495,0,Bintou,Bamba,Senegal,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS00643,APP0444,PAR003,12.0,0.906229280908464,0.0,0.2804477783182495,0,Moussa,Sow,Senegal,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS03574,APP2516,PAR008,5.0,1.274327934785869,0.0,0.27978535384321457,0,Mariame,Coulibaly,Senegal,Marketing Digital,Marketing Digital,Bamba Clarisse
INS05015,APP3518,PAR001,2.0,1.3446491749968328,0.0,0.27978535384321457,0,Serge,Ouattara,Senegal,Data Analyse avec Python,Data & IA,Kouassi Yao
INS00218,APP0159,PAR006,0.0,1.3318634949584758,0.0,0.27978535384321457,0,Laure,Coulibaly,Senegal,React & Node.js Fullstack,Developpement Web,Camara Luc
INS06070,APP4236,PAR010,4.0,1.3446491749968328,0.0,0.27978535384321457,0,Luc,Mbaye,Burkina Faso,Community Management,Marketing Digital,Konaté Aida
INS00275,APP0195,PAR008,3.0,1.274327934785869,0.0,0.27978535384321457,0,Cheick,Kone,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS02821,APP1999,PAR001,6.0,1.274327934785869,0.0,0.27978535384321457,0,Bintou,Toure,Senegal,Data Analyse avec Python,Data & IA,Kouassi Yao
INS03401,APP2402,PAR009,1.0,1.3382563349776542,0.0,0.27978535384321457,0,Clarisse,Sylla,Mali,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS05492,APP3845,PAR003,2.0,1.3318634949584758,0.0,0.27978535384321457,0,Laure,Diop,Cameroun,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS06335,APP4412,PAR001,10.0,1.3446491749968328,0.0,0.27978535384321457,0,Seydou,Cisse,Senegal,Data Analyse avec Python,Data & IA,Kouassi Yao
INS05824,APP4072,PAR012,7.0,1.1848281745173697,0.0,0.27978535384321457,0,Marie,Cisse,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS02692,APP1911,PAR010,1.0,1.3382563349776542,0.0,0.27978535384321457,0,Ibrahim,Traore,Cameroun,Community Management,Marketing Digital,Konaté Aida
INS05741,APP4014,PAR002,8.0,1.1848281745173697,0.0,0.27978535384321457,0,Cheick,Doumbia,Ghana,Machine Learning Applique,Data & IA,Kouassi Yao
INS02938,APP2076,PAR005,0.0,1.1848281745173697,0.0,0.27978535384321457,0,Ibrahim,Bamba,Cameroun,HTML CSS JavaScript,Developpement Web,Camara Luc
INS01920,APP1360,PAR008,6.0,1.287113614824226,0.0,0.27978535384321457,0,Amadou,Coulibaly,Senegal,Marketing Digital,Marketing Digital,Bamba Clarisse
INS05565,APP3894,PAR008,4.0,1.3382563349776542,0.0,0.27978535384321457,0,Kone,Cisse,Cameroun,Marketing Digital,Marketing Digital,Bamba Clarisse
INS04318,APP3028,PAR003,14.0,1.1912210145365485,0.0,0.27978535384321457,0,Bintou,Ndoye,Cameroun,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS02522,APP1798,PAR009,12.0,3.321057446472276,0.0,0.2796397742599909,0,Cheick,Toure,Cameroun,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS02186,APP1553,PAR009,11.0,3.3977715267024187,0.0,0.2795077897850001,0,Amadou,Diallo,Ghana,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS05292,APP3707,PAR007,10.0,2.1831319230585,0.0,0.2776112404664297,0,Eric,Mbaye,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS06130,APP4277,PAR004,47.0,14.978421366948568,7.0,0.27736111877167424,0,Cheick,Mbaye,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS00322,APP0226,PAR012,7.0,1.3893990551310824,0.0,0.2764520205098812,0,Mariame,Doumbia,Cameroun,Leadership & Soft Skills,Management,Ouattara Serge
INS03341,APP2360,PAR012,3.0,1.3190778149201186,0.0,0.2764520205098812,0,Ibrahim,Diop,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS06149,APP4287,PAR004,12.0,1.2998992948625832,0.0,0.2764520205098812,0,Awa,Sow,Cameroun,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS03259,APP2301,PAR012,9.0,1.2935064548434043,0.0,0.2764520205098812,0,Sophie,Camara,Autre,Leadership & Soft Skills,Management,Ouattara Serge
INS02171,APP1544,PAR001,5.0,1.3190778149201186,0.0,0.2764520205098812,0,Cheick,Konaté,Burkina Faso,Data Analyse avec Python,Data & IA,Kouassi Yao
INS05364,APP3755,PAR009,8.0,1.325470654939297,0.0,0.2764520205098812,0,Cheick,Barry,Cameroun,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS05385,APP3770,PAR012,6.0,1.408577575188618,0.0,0.2764520205098812,0,Adjoua,Dembele,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS04012,APP2817,PAR008,13.0,1.3638276950543684,0.0,0.2764520205098812,0,Kofi,Ouattara,Senegal,Marketing Digital,Marketing Digital,Bamba Clarisse
INS01744,APP1242,PAR001,5.0,1.4021847351694392,0.0,0.2764520205098812,0,Kone,Traore,Cameroun,Data Analyse avec Python,Data & IA,Kouassi Yao
INS02896,APP2049,PAR003,5.0,1.3126849749009402,0.0,0.2764520205098812,0,Ibrahim,Konaté,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS02260,APP1609,PAR011,3.0,1.408577575188618,0.0,0.2764520205098812,0,Paul,Barry,Cote d'Ivoire,Management de Projet,Management,Ouattara Serge
INS02777,APP1971,PAR004,4.0,1.3957918951502608,0.0,0.2764520205098812,0,Yao,Keita,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS04142,APP2903,PAR001,13.0,3.250736206261312,0.0,0.2763064409266576,0,Moussa,Sylla,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS02200,APP1565,PAR006,8.0,3.244343366242134,0.0,0.2763064409266576,0,Laure,Camara,France,React & Node.js Fullstack,Developpement Web,Camara Luc
INS01703,APP1213,PAR009,10.0,3.2251648461845988,0.0,0.2763064409266576,0,Luc,Coulibaly,Burkina Faso,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS04867,APP3410,PAR004,4.0,1.4368350025002812,0.0,0.27629133965999747,0,Ibrahim,Cisse,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS04759,APP3340,PAR003,11.0,1.462406362576995,0.0,0.27629133965999747,0,Cheick,Ouattara,Cameroun,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS04429,APP3107,PAR002,3.0,1.3856922823468527,0.0,0.27629133965999747,0,Kofi,Mbaye,Mali,Machine Learning Applique,Data & IA,Kouassi Yao
INS00071,APP0052,PAR001,1.0,1.3792994423276743,0.0,0.27629133965999747,0,Moussa,Bah,Senegal,Data Analyse avec Python,Data & IA,Kouassi Yao
INS01363,APP0975,PAR003,9.0,1.392085122366031,0.0,0.27629133965999747,0,Yao,Sylla,Senegal,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS00453,APP0312,PAR012,8.0,1.5902631629605652,0.0,0.2754935446947295,0,Moussa,Ndoye,Burkina Faso,Leadership & Soft Skills,Management,Ouattara Serge
INS06071,APP4236,PAR004,10.0,3.4744856069325607,0.0,0.275280710033346,0,Luc,Mbaye,Burkina Faso,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS04691,APP3291,PAR007,10.0,1.6834696960132942,0.0,0.2751383483000603,0,Paul,Keita,Cameroun,Python Web avec Django,Developpement Web,Traore Eric
INS00938,APP0661,PAR007,2.0,1.6642911759557586,0.0,0.2751383483000603,0,Cheick,Camara,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS02822,APP1999,PAR003,12.0,1.6642911759557586,0.0,0.2751383483000603,0,Bintou,Toure,Senegal,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS05221,APP3661,PAR002,7.0,2.9950226054941718,0.0,0.2742724283529842,0,Eric,Diallo,Senegal,Machine Learning Applique,Data & IA,Kouassi Yao
INS02813,APP1995,PAR004,7.0,1.00851472121532,0.0,0.27378111165158286,0,Oumar,Camara,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS01109,APP0783,PAR004,13.0,3.116486565858563,0.0,0.27336566047896244,0,Jean,Coulibaly,Autre,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS04918,APP3451,PAR009,13.0,2.0744536427324647,0.0,0.2732461141572745,0,Fatoumata,Kone,Cameroun,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS05479,APP3836,PAR012,5.0,1.1464711344022986,0.0,0.2731186871765479,0,Serge,Kone,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS02756,APP1954,PAR003,7.0,1.114506934306406,0.0,0.2731186871765479,0,Bintou,Traore,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS05911,APP4130,PAR012,7.0,1.1272926143447632,0.0,0.2731186871765479,0,Sophie,Kone,Senegal,Leadership & Soft Skills,Management,Ouattara Serge
INS05480,APP3836,PAR001,5.0,1.165649654459834,0.0,0.2731186871765479,0,Serge,Kone,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS04059,APP2849,PAR002,12.0,2.9566655653791005,0.0,0.27297873744369816,0,Adjoua,Toure,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS04634,APP3251,PAR004,11.0,2.931094205302386,0.0,0.27216559312828853,0,Clarisse,Camara,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS00239,APP0173,PAR001,9.0,1.6515054959174016,0.0,0.27180501496672693,0,Yao,Traore,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS05325,APP3729,PAR008,8.0,1.6451126558982232,0.0,0.27180501496672693,0,Rokia,Barry,Ghana,Marketing Digital,Marketing Digital,Bamba Clarisse
INS05684,APP3978,PAR009,3.0,1.6451126558982232,0.0,0.27180501496672693,0,Thierry,Cisse,Cote d'Ivoire,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS06076,APP4239,PAR008,7.0,1.129978681579712,0.0,0.2716301627035176,0,Yao,Diop,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS05796,APP4051,PAR008,7.0,1.1747285617139618,0.0,0.2716301627035176,0,Bintou,Dembele,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS05682,APP3976,PAR003,12.0,1.1427643616180692,0.0,0.2716301627035176,0,Kone,Bamba,Cameroun,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS03264,APP2304,PAR007,2.0,1.2961925220783537,0.0,0.27136373002627445,0,Amadou,Mbaye,Senegal,Python Web avec Django,Developpement Web,Traore Eric
INS03908,APP2744,PAR005,51.0,14.965635686910211,20.0,0.27073335487815625,0,Nathalie,Dembele,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS05026,APP3525,PAR012,87.0,21.423068348323827,109.0,0.2705796013652973,0,Serge,Bah,Cameroun,Leadership & Soft Skills,Management,Ouattara Serge
INS00072,APP0052,PAR008,0.0,0.9445863210235348,0.0,0.27044777831824957,0,Moussa,Bah,Senegal,Marketing Digital,Marketing Digital,Bamba Clarisse
INS03976,APP2792,PAR007,4.0,0.9445863210235348,0.0,0.27044777831824957,0,Serge,Keita,Mali,Python Web avec Django,Developpement Web,Traore Eric
INS03750,APP2633,PAR001,4.0,0.9765505211194274,0.0,0.27044777831824957,0,Coumba,Diop,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS01225,APP0872,PAR009,0.0,0.9445863210235348,0.0,0.27044777831824957,0,Seydou,Ndoye,Cote d'Ivoire,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS05634,APP3944,PAR001,8.0,1.0532646013495697,0.0,0.27044777831824957,0,Aida,Ouattara,Cameroun,Data Analyse avec Python,Data & IA,Kouassi Yao
INS04881,APP3420,PAR010,0.0,1.0340860812920345,0.0,0.27044777831824957,0,Marie,Keita,Burkina Faso,Community Management,Marketing Digital,Konaté Aida
INS00096,APP0069,PAR003,9.0,0.970157681100249,1.0,0.27044777831824957,0,Thierry,Bah,Senegal,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS00566,APP0387,PAR011,6.0,1.040478921311213,0.0,0.27044777831824957,0,Bintou,Coulibaly,Mali,Management de Projet,Management,Ouattara Serge
INS02317,APP1652,PAR010,5.0,0.970157681100249,0.0,0.27044777831824957,0,Kone,Ndoye,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS01362,APP0975,PAR007,6.0,0.9381934810043564,0.0,0.27044777831824957,0,Yao,Sylla,Senegal,Python Web avec Django,Developpement Web,Traore Eric
