client_id,prenom,nom,email,nationalite,genre,age,telephone,client_fidele,nb_sejours_total
CLI2305,Marie,Sow,marie.sow2304@mail.com,Autre,F,68,+225 07 98 92 48,0,14
CLI2306,Moussa,Kouassi,moussa.kouassi2305@mail.com,Senegalais,M,36,+225 07 76 65 15,0,7
CLI2307,Awa,Traore,awa.traore2306@mail.com,Senegalais,F,44,+225 07 41 15 21,0,5
CLI2308,Ibrahim,Camara,ibrahim.camara2307@mail.com,Allemand,M,63,+225 07 59 41 50,0,10
CLI2309,Awa,Kouassi,awa.kouassi2308@mail.com,Français,F,39,+225 07 77 56 44,0,2
CLI2310,Marie,Diallo,marie.diallo2309@mail.com,Ivoirien,F,24,+225 07 69 25 57,0,11
CLI2311,Clarisse,Camara,clarisse.camara2310@mail.com,Français,F,70,+225 07 13 77 24,0,1
CLI2312,Cheick,Ndoye,cheick.ndoye2311@mail.com,Ivoirien,M,57,+225 07 23 42 54,0,11
CLI2313,Serge,Koné,serge.koné2312@mail.com,Senegalais,M,46,+225 07 40 40 81,1,11
CLI2314,Rokia,Sow,rokia.sow2313@mail.com,Senegalais,F,42,+225 07 41 18 98,1,1
CLI2315,Adjoua,Camara,adjoua.camara2314@mail.com,Autre,F,47,+225 07 19 53 84,0,2
CLI2316,Serge,Sow,serge.sow2315@mail.com,Ivoirien,M,69,+225 07 43 57 89,1,9
CLI2317,Ibrahim,Koné,ibrahim.koné2316@mail.com,Britannique,M,45,+225 07 58 25 44,0,12
CLI2318,Ibrahim,Kouassi,ibrahim.kouassi2317@mail.com,Ivoirien,M,68,+225 07 98 27 86,0,9
CLI2319,Sophie,Camara,sophie.camara2318@mail.com,Ivoirien,F,28,+225 07 60 77 21,0,7
CLI2320,Sophie,Nkomo,sophie.nkomo2319@mail.com,Ghaneeen,F,61,+225 07 21 40 94,1,8
CLI2321,Aminata,Koné,aminata.koné2320@mail.com,Français,F,51,+225 07 92 14 19,1,2
CLI2322,Binta,Traore,binta.traore2321@mail.com,Ivoirien,F,36,+225 07 67 83 37,1,10
CLI2323,Moussa,Bamba,moussa.bamba2322@mail.com,Ivoirien,M,64,+225 07 26 70 76,0,10
CLI2324,Luc,Ndoye,luc.ndoye2323@mail.com,Ivoirien,M,23,+225 07 49 95 24,0,3
CLI2325,Yao,Kouassi,yao.kouassi2324@mail.com,Senegalais,M,44,+225 07 32 25 75,0,7
CLI2326,Sophie,Sow,sophie.sow2325@mail.com,Ivoirien,F,41,+225 07 30 68 35,0,13
CLI2327,Serge,Kouassi,serge.kouassi2326@mail.com,Français,M,45,+225 07 46 50 49,0,10
CLI2328,Kofi,Koné,kofi.koné2327@mail.com,Ivoirien,M,23,+225 07 15 12 71,0,3
CLI2329,Moussa,Ndoye,moussa.ndoye2328@mail.com,Americain,M,28,+225 07 23 17 35,0,11
CLI2330,Moussa,Sow,moussa.sow2329@mail.com,Allemand,M,31,+225 07 56 36 17,1,7
CLI2331,Eric,Kouassi,eric.kouassi2330@mail.com,Français,M,61,+225 07 98 15 24,0,2
CLI2332,Jean,Nkomo,jean.nkomo2331@mail.com,Autre,M,45,+225 07 57 21 13,0,2
CLI2333,Yao,Ndoye,yao.ndoye2332@mail.com,Autre,M,68,+225 07 41 32 30,0,10
CLI2334,Fatou,Kouassi,fatou.kouassi2333@mail.com,Ivoirien,F,45,+225 07 24 92 10,1,3
CLI2335,Cheick,Camara,cheick.camara2334@mail.com,Senegalais,M,27,+225 07 63 12 34,1,11
CLI2336,Ibrahim,Kouassi,ibrahim.kouassi2335@mail.com,Americain,M,26,+225 07 64 16 75,0,11
CLI2337,Paul,Koné,paul.koné2336@mail.com,Senegalais,M,33,+225 07 97 74 26,0,10
CLI2338,Clarisse,Kouassi,clarisse.kouassi2337@mail.com,Français,F,40,+225 07 81 54 98,0,13
CLI2339,Moussa,Traore,moussa.traore2338@mail.com,Americain,M,44,+225 07 10 37 46,0,3
CLI2340,Rokia,Diallo,rokia.diallo2339@mail.com,Autre,F,22,+225 07 57 57 75,0,4
CLI2341,Fatou,Ndoye,fatou.ndoye2340@mail.com,Senegalais,F,38,+225 07 47 94 44,0,1
CLI2342,Aida,Ndoye,aida.ndoye2341@mail.com,Senegalais,F,48,+225 07 73 90 15,0,11
CLI2343,Luc,Diallo,luc.diallo2342@mail.com,Ivoirien,M,59,+225 07 53 68 44,0,4
CLI2344,Awa,Kouassi,awa.kouassi2343@mail.com,Ivoirien,F,31,+225 07 88 93 64,0,9
CLI2345,Paul,Traore,paul.traore2344@mail.com,Ivoirien,M,52,+225 07 55 68 59,0,6
CLI2346,Yao,Kouassi,yao.kouassi2345@mail.com,Camerounais,M,54,+225 07 30 29 83,0,9
CLI2347,Serge,Mensah,serge.mensah2346@mail.com,Senegalais,M,71,+225 07 66 87 58,1,2
CLI2348,Yao,Traore,yao.traore2347@mail.com,Britannique,M,58,+225 07 77 50 74,0,8
CLI2349,Serge,Camara,serge.camara2348@mail.com,Americain,M,44,+225 07 68 38 76,1,10
CLI2350,Yao,Camara,yao.camara2349@mail.com,Français,M,27,+225 07 43 69 34,1,4
CLI2351,Jean,Nkomo,jean.nkomo2350@mail.com,Ivoirien,M,53,+225 07 21 39 37,0,2
CLI2352,Paul,Bamba,paul.bamba2351@mail.com,Camerounais,M,29,+225 07 75 36 67,0,13
CLI2353,Paul,Nkomo,paul.nkomo2352@mail.com,Français,M,24,+225 07 30 55 88,1,4
CLI2354,Rokia,Kouassi,rokia.kouassi2353@mail.com,Ivoirien,F,60,+225 07 59 11 54,1,6
CLI2355,Yao,Sow,yao.sow2354@mail.com,Senegalais,M,68,+225 07 72 16 11,0,7
CLI2356,Marie,Diallo,marie.diallo2355@mail.com,Français,F,56,+225 07 25 14 69,0,13
CLI2357,Eric,Kouassi,eric.kouassi2356@mail.com,Americain,M,53,+225 07 24 86 30,0,10
CLI2358,Yao,Kouassi,yao.kouassi2357@mail.com,Britannique,M,31,+225 07 18 55 87,0,9
CLI2359,Yao,Mensah,yao.mensah2358@mail.com,Senegalais,M,29,+225 07 48 97 79,0,9
CLI2360,Jean,Koné,jean.koné2359@mail.com,Senegalais,M,53,+225 07 68 89 70,0,4
CLI2361,Ibrahim,Koné,ibrahim.koné2360@mail.com,Senegalais,M,65,+225 07 94 64 57,0,1
CLI2362,Paul,Nkomo,paul.nkomo2361@mail.com,Ghaneeen,M,37,+225 07 39 60 36,1,5
CLI2363,Jean,Koné,jean.koné2362@mail.com,Senegalais,M,44,+225 07 98 36 31,0,10
CLI2364,Moussa,Koné,moussa.koné2363@mail.com,Senegalais,M,54,+225 07 26 90 27,0,14
CLI2365,Eric,Koné,eric.koné2364@mail.com,Ivoirien,M,65,+225 07 98 61 78,0,5
CLI2366,Jean,Sow,jean.sow2365@mail.com,Camerounais,M,54,+225 07 33 27 34,0,1
CLI2367,Ibrahim,Koné,ibrahim.koné2366@mail.com,Ivoirien,M,61,+225 07 48 40 30,0,7
CLI2368,Paul,Sow,paul.sow2367@mail.com,Camerounais,M,54,+225 07 81 68 51,0,13
CLI2369,Ibrahim,Sow,ibrahim.sow2368@mail.com,Allemand,M,26,+225 07 89 27 65,1,1
CLI2370,Cheick,Mensah,cheick.mensah2369@mail.com,Americain,M,69,+225 07 89 25 63,0,3
CLI2371,Serge,Traore,serge.traore2370@mail.com,Camerounais,M,59,+225 07 61 54 70,1,9
CLI2372,Serge,Diallo,serge.diallo2371@mail.com,Autre,M,60,+225 07 53 25 10,0,5
CLI2373,Binta,Bamba,binta.bamba2372@mail.com,Autre,F,69,+225 07 39 48 77,1,2
CLI2374,Ibrahim,Kouassi,ibrahim.kouassi2373@mail.com,Senegalais,M,31,+225 07 87 11 16,0,11
CLI2375,Yao,Ndoye,yao.ndoye2374@mail.com,Americain,M,32,+225 07 68 21 62,0,6
CLI2376,Serge,Koné,serge.koné2375@mail.com,Senegalais,M,34,+225 07 97 15 81,0,8
CLI2377,Sophie,Bamba,sophie.bamba2376@mail.com,Allemand,F,66,+225 07 50 47 50,0,2
CLI2378,Marie,Traore,marie.traore2377@mail.com,Senegalais,F,46,+225 07 52 43 97,0,2
CLI2379,Rokia,Kouassi,rokia.kouassi2378@mail.com,Ivoirien,F,23,+225 07 72 28 13,1,5
CLI2380,Awa,Camara,awa.camara2379@mail.com,Ivoirien,F,26,+225 07 22 15 84,1,1
CLI2381,Ibrahim,Bamba,ibrahim.bamba2380@mail.com,Britannique,M,67,+225 07 85 66 83,0,4
CLI2382,Awa,Bamba,awa.bamba2381@mail.com,Ivoirien,F,52,+225 07 91 74 33,0,11
CLI2383,Ibrahim,Kouassi,ibrahim.kouassi2382@mail.com,Britannique,M,58,+225 07 75 79 75,0,3
CLI2384,Rokia,Kouassi,rokia.kouassi2383@mail.com,Ivoirien,F,49,+225 07 40 28 35,0,2
CLI2385,Eric,Sow,eric.sow2384@mail.com,Camerounais,M,42,+225 07 18 64 25,1,1
CLI2386,Ibrahim,Sow,ibrahim.sow2385@mail.com,Senegalais,M,37,+225 07 46 96 56,1,6
CLI2387,Marie,Mensah,marie.mensah2386@mail.com,Senegalais,F,66,+225 07 45 37 36,0,9
CLI2388,Paul,Camara,paul.camara2387@mail.com,Ivoirien,M,53,+225 07 68 12 88,1,8
CLI2389,Rokia,Mensah,rokia.mensah2388@mail.com,Ivoirien,F,60,+225 07 70 42 93,0,12
CLI2390,Yao,Nkomo,yao.nkomo2389@mail.com,Senegalais,M,32,+225 07 98 76 26,0,12
CLI2391,Aminata,Camara,aminata.camara2390@mail.com,Camerounais,F,30,+225 07 33 40 50,1,10
CLI2392,Clarisse,Sow,clarisse.sow2391@mail.com,Americain,F,23,+225 07 39 68 33,1,7
CLI2393,Kofi,Sow,kofi.sow2392@mail.com,Camerounais,M,70,+225 07 85 96 54,0,11
CLI2394,Rokia,Sow,rokia.sow2393@mail.com,Ivoirien,F,61,+225 07 26 87 57,1,11
CLI2395,Ibrahim,Diallo,ibrahim.diallo2394@mail.com,Ivoirien,M,26,+225 07 15 67 91,1,7
CLI2396,Adjoua,Kouassi,adjoua.kouassi2395@mail.com,Ghaneeen,F,41,+225 07 19 64 90,1,3
CLI2397,Serge,Bamba,serge.bamba2396@mail.com,Senegalais,M,31,+225 07 51 19 42,0,7
CLI2398,Cheick,Koné,cheick.koné2397@mail.com,Autre,M,25,+225 07 13 53 62,0,3
CLI2399,Awa,Bamba,awa.bamba2398@mail.com,Senegalais,F,45,+225 07 20 44 27,0,5
CLI2400,Luc,Traore,luc.traore2399@mail.com,Camerounais,M,33,+225 07 21 75 91,1,4
CLI2401,Serge,Bamba,serge.bamba2400@mail.com,Ivoirien,M,67,+225 07 36 18 88,0,13
CLI2402,Luc,Sow,luc.sow2401@mail.com,Ivoirien,M,34,+225 07 34 57 63,0,6
CLI2403,Sophie,Camara,sophie.camara2402@mail.com,Britannique,F,28,+225 07 98 24 56,0,2
CLI2404,Luc,Camara,luc.camara2403@mail.com,Senegalais,M,39,+225 07 12 96 22,1,7
CLI2405,Rokia,Mensah,rokia.mensah2404@mail.com,Senegalais,F,41,+225 07 96 52 95,0,13
CLI2406,Marie,Koné,marie.koné2405@mail.com,Ghaneeen,F,39,+225 07 54 70 62,0,12
CLI2407,Jean,Camara,jean.camara2406@mail.com,Ivoirien,M,55,+225 07 39 87 36,0,10
CLI2408,Yao,Traore,yao.traore2407@mail.com,Camerounais,M,27,+225 07 22 79 28,0,2
CLI2409,Aminata,Camara,aminata.camara2408@mail.com,Senegalais,F,23,+225 07 84 20 45,0,1
CLI2410,Moussa,Koné,moussa.koné2409@mail.com,Ivoirien,M,69,+225 07 93 21 27,1,13
CLI2411,Eric,Koné,eric.koné2410@mail.com,Senegalais,M,28,+225 07 46 59 66,0,4
CLI2412,Aminata,Koné,aminata.koné2411@mail.com,Senegalais,F,48,+225 07 38 28 82,1,8
CLI2413,Eric,Ndoye,eric.ndoye2412@mail.com,Ivoirien,M,25,+225 07 80 96 61,0,4
CLI2414,Moussa,Ndoye,moussa.ndoye2413@mail.com,Camerounais,M,24,+225 07 22 54 47,0,8
CLI2415,Awa,Mensah,awa.mensah2414@mail.com,Français,F,36,+225 07 70 27 16,1,2
CLI2416,Eric,Ndoye,eric.ndoye2415@mail.com,Ivoirien,M,58,+225 07 57 23 85,0,4
CLI2417,Ibrahim,Diallo,ibrahim.diallo2416@mail.com,Autre,M,63,+225 07 74 72 14,1,4
CLI2418,Luc,Bamba,luc.bamba2417@mail.com,Ghaneeen,M,44,+225 07 35 62 14,0,7
CLI2419,Binta,Bamba,binta.bamba2418@mail.com,Americain,F,47,+225 07 77 24 94,0,8
CLI2420,Rokia,Mensah,rokia.mensah2419@mail.com,Ivoirien,F,30,+225 07 82 33 92,0,3
CLI2421,Cheick,Sow,cheick.sow2420@mail.com,Americain,M,52,+225 07 87 21 40,1,2
CLI2422,Cheick,Ndoye,cheick.ndoye2421@mail.com,Senegalais,M,48,+225 07 12 98 90,0,3
CLI2423,Jean,Ndoye,jean.ndoye2422@mail.com,Français,M,48,+225 07 83 96 45,0,9
CLI2424,Yao,Camara,yao.camara2423@mail.com,Americain,M,43,+225 07 36 33 56,1,6
CLI2425,Jean,Mensah,jean.mensah2424@mail.com,Ivoirien,M,66,+225 07 72 91 83,0,10
CLI2426,Aida,Ndoye,aida.ndoye2425@mail.com,Ivoirien,F,50,+225 07 92 30 12,0,2
CLI2427,Cheick,Camara,cheick.camara2426@mail.com,Ivoirien,M,29,+225 07 21 45 79,0,4
CLI2428,Clarisse,Ndoye,clarisse.ndoye2427@mail.com,Ghaneeen,F,62,+225 07 48 42 78,0,6
CLI2429,Cheick,Mensah,cheick.mensah2428@mail.com,Americain,M,38,+225 07 55 69 27,0,5
CLI2430,Kofi,Sow,kofi.sow2429@mail.com,Senegalais,M,39,+225 07 62 19 14,0,6
CLI2431,Luc,Nkomo,luc.nkomo2430@mail.com,Ivoirien,M,50,+225 07 64 86 84,0,8
CLI2432,Cheick,Bamba,cheick.bamba2431@mail.com,Senegalais,M,33,+225 07 96 33 84,0,2
CLI2433,Adjoua,Camara,adjoua.camara2432@mail.com,Senegalais,F,47,+225 07 19 21 63,0,2
CLI2434,Sophie,Nkomo,sophie.nkomo2433@mail.com,Autre,F,61,+225 07 50 16 42,0,3
CLI2435,Fatou,Nkomo,fatou.nkomo2434@mail.com,Ivoirien,F,27,+225 07 60 10 50,0,2
CLI2436,Moussa,Bamba,moussa.bamba2435@mail.com,Senegalais,M,67,+225 07 30 33 88,1,13
CLI2437,Aida,Kouassi,aida.kouassi2436@mail.com,Ghaneeen,F,64,+225 07 97 53 24,0,10
CLI2438,Kofi,Camara,kofi.camara2437@mail.com,Ivoirien,M,26,+225 07 67 81 22,0,14
CLI2439,Rokia,Nkomo,rokia.nkomo2438@mail.com,Allemand,F,27,+225 07 38 32 34,1,5
CLI2440,Eric,Koné,eric.koné2439@mail.com,Autre,M,61,+225 07 15 15 36,0,14
CLI2441,Paul,Mensah,paul.mensah2440@mail.com,Senegalais,M,65,+225 07 20 45 57,0,9
CLI2442,Jean,Ndoye,jean.ndoye2441@mail.com,Français,M,64,+225 07 33 73 19,1,1
CLI2443,Luc,Kouassi,luc.kouassi2442@mail.com,Americain,M,35,+225 07 80 54 43,0,14
CLI2444,Jean,Bamba,jean.bamba2443@mail.com,Français,M,58,+225 07 41 47 19,0,3
CLI2445,Adjoua,Bamba,adjoua.bamba2444@mail.com,Ivoirien,F,71,+225 07 87 20 39,1,6
CLI2446,Adjoua,Diallo,adjoua.diallo2445@mail.com,Ivoirien,F,69,+225 07 26 70 44,0,8
CLI2447,Binta,Ndoye,binta.ndoye2446@mail.com,Senegalais,F,63,+225 07 46 14 97,0,7
CLI2448,Paul,Diallo,paul.diallo2447@mail.com,Ivoirien,M,36,+225 07 25 43 39,0,4
CLI2449,Yao,Kouassi,yao.kouassi2448@mail.com,Ivoirien,M,33,+225 07 66 72 56,0,7
CLI2450,Serge,Koné,serge.koné2449@mail.com,Ghaneeen,M,45,+225 07 29 79 92,0,10
CLI2451,Ibrahim,Ndoye,ibrahim.ndoye2450@mail.com,Ghaneeen,M,61,+225 07 13 62 68,0,13
CLI2452,Yao,Kouassi,yao.kouassi2451@mail.com,Ivoirien,M,28,+225 07 60 80 83,0,7
CLI2453,Ibrahim,Camara,ibrahim.camara2452@mail.com,Ivoirien,M,44,+225 07 83 49 40,0,14
CLI2454,Moussa,Camara,moussa.camara2453@mail.com,Ivoirien,M,52,+225 07 26 14 96,1,6
CLI2455,Moussa,Traore,moussa.traore2454@mail.com,Camerounais,M,27,+225 07 27 79 68,1,10
CLI2456,Kofi,Bamba,kofi.bamba2455@mail.com,Americain,M,70,+225 07 92 45 63,0,5
CLI2457,Binta,Mensah,binta.mensah2456@mail.com,Senegalais,F,33,+225 07 53 31 64,0,14
CLI2458,Paul,Kouassi,paul.kouassi2457@mail.com,Ivoirien,M,65,+225 07 26 21 82,0,2
CLI2459,Awa,Bamba,awa.bamba2458@mail.com,Camerounais,F,44,+225 07 10 96 73,0,9
CLI2460,Eric,Koné,eric.koné2459@mail.com,Ivoirien,M,49,+225 07 95 79 33,1,14
CLI2461,Binta,Sow,binta.sow2460@mail.com,Ivoirien,F,36,+225 07 64 88 73,0,2
CLI2462,Awa,Bamba,awa.bamba2461@mail.com,Ivoirien,F,66,+225 07 57 50 97,0,3
CLI2463,Marie,Diallo,marie.diallo2462@mail.com,Camerounais,F,36,+225 07 93 86 18,0,7
CLI2464,Clarisse,Nkomo,clarisse.nkomo2463@mail.com,Senegalais,F,32,+225 07 14 10 25,0,4
CLI2465,Aida,Traore,aida.traore2464@mail.com,Ghaneeen,F,47,+225 07 22 17 21,0,1
CLI2466,Aida,Kouassi,aida.kouassi2465@mail.com,Ghaneeen,F,42,+225 07 49 23 15,0,4
CLI2467,Yao,Diallo,yao.diallo2466@mail.com,Senegalais,M,67,+225 07 65 77 77,1,14
CLI2468,Eric,Diallo,eric.diallo2467@mail.com,Allemand,M,44,+225 07 58 80 53,1,4
CLI2469,Awa,Diallo,awa.diallo2468@mail.com,Autre,F,26,+225 07 43 79 39,1,9
CLI2470,Jean,Bamba,jean.bamba2469@mail.com,Ivoirien,M,69,+225 07 38 52 95,1,9
CLI2471,Ibrahim,Traore,ibrahim.traore2470@mail.com,Autre,M,68,+225 07 64 15 59,0,3
CLI2472,Serge,Diallo,serge.diallo2471@mail.com,Ivoirien,M,42,+225 07 97 79 59,0,5
CLI2473,Kofi,Ndoye,kofi.ndoye2472@mail.com,Ivoirien,M,48,+225 07 92 43 65,0,8
CLI2474,Eric,Camara,eric.camara2473@mail.com,Camerounais,M,65,+225 07 39 92 61,1,3
CLI2475,Marie,Ndoye,marie.ndoye2474@mail.com,Ivoirien,F,37,+225 07 58 87 98,0,9
CLI2476,Marie,Koné,marie.koné2475@mail.com,Senegalais,F,38,+225 07 31 57 83,1,1
CLI2477,Adjoua,Kouassi,adjoua.kouassi2476@mail.com,Ivoirien,F,32,+225 07 23 21 12,0,3
CLI2478,Ibrahim,Camara,ibrahim.camara2477@mail.com,Camerounais,M,38,+225 07 96 24 97,0,8
CLI2479,Paul,Ndoye,paul.ndoye2478@mail.com,Britannique,M,38,+225 07 44 21 38,1,9
CLI2480,Moussa,Camara,moussa.camara2479@mail.com,Autre,M,56,+225 07 22 19 59,1,4
CLI2481,Serge,Mensah,serge.mensah2480@mail.com,Ivoirien,M,28,+225 07 39 39 24,0,8
CLI2482,Rokia,Kouassi,rokia.kouassi2481@mail.com,Camerounais,F,34,+225 07 18 15 14,0,13
CLI2483,Ibrahim,Traore,ibrahim.traore2482@mail.com,Camerounais,M,50,+225 07 18 63 56,1,1
CLI2484,Binta,Koné,binta.koné2483@mail.com,Senegalais,F,60,+225 07 42 15 59,0,7
CLI2485,Eric,Kouassi,eric.kouassi2484@mail.com,Ghaneeen,M,48,+225 07 24 76 27,0,5
CLI2486,Sophie,Kouassi,sophie.kouassi2485@mail.com,Autre,F,70,+225 07 55 44 26,1,10
CLI2487,Serge,Kouassi,serge.kouassi2486@mail.com,Senegalais,M,27,+225 07 67 91 32,0,3
CLI2488,Luc,Kouassi,luc.kouassi2487@mail.com,Ivoirien,M,26,+225 07 66 56 12,0,4
CLI2489,Fatou,Mensah,fatou.mensah2488@mail.com,Autre,F,55,+225 07 76 18 85,0,13
CLI2490,Jean,Camara,jean.camara2489@mail.com,Autre,M,44,+225 07 79 69 78,0,1
CLI2491,Sophie,Nkomo,sophie.nkomo2490@mail.com,Senegalais,F,61,+225 07 64 37 47,0,9
CLI2492,Cheick,Nkomo,cheick.nkomo2491@mail.com,Camerounais,M,59,+225 07 44 84 18,0,12
CLI2493,Eric,Bamba,eric.bamba2492@mail.com,Allemand,M,40,+225 07 43 42 94,0,14
CLI2494,Paul,Nkomo,paul.nkomo2493@mail.com,Camerounais,M,49,+225 07 66 63 55,0,9
CLI2495,Rokia,Kouassi,rokia.kouassi2494@mail.com,Camerounais,F,64,+225 07 59 78 87,0,10
CLI2496,Luc,Diallo,luc.diallo2495@mail.com,Autre,M,44,+225 07 78 24 72,0,9
CLI2497,Clarisse,Kouassi,clarisse.kouassi2496@mail.com,Britannique,F,48,+225 07 56 59 89,1,8
CLI2498,Binta,Sow,binta.sow2497@mail.com,Camerounais,F,36,+225 07 24 87 86,0,14
CLI2499,Aminata,Mensah,aminata.mensah2498@mail.com,Ivoirien,F,60,+225 07 27 14 47,0,3
CLI2500,Jean,Koné,jean.koné2499@mail.com,Senegalais,M,47,+225 07 93 34 45,0,5
CLI2501,Rokia,Nkomo,rokia.nkomo2500@mail.com,Français,F,40,+225 07 65 11 68,0,13
CLI2502,Clarisse,Mensah,clarisse.mensah2501@mail.com,Ivoirien,F,38,+225 07 72 41 90,0,14
CLI2503,Jean,Bamba,jean.bamba2502@mail.com,Camerounais,M,37,+225 07 63 82 56,0,11
CLI2504,Cheick,Bamba,cheick.bamba2503@mail.com,Ghaneeen,M,40,+225 07 32 48 61,1,12
CLI2505,Serge,Bamba,serge.bamba2504@mail.com,Ivoirien,M,37,+225 07 62 30 45,0,8
CLI2506,Moussa,Ndoye,moussa.ndoye2505@mail.com,Camerounais,M,58,+225 07 56 10 33,0,12
CLI2507,Sophie,Mensah,sophie.mensah2506@mail.com,Français,F,60,+225 07 59 61 31,1,5
CLI2508,Moussa,Koné,moussa.koné2507@mail.com,Ivoirien,M,53,+225 07 92 49 63,0,13
CLI2509,Luc,Bamba,luc.bamba2508@mail.com,Camerounais,M,36,+225 07 66 35 32,0,4
CLI2510,Eric,Sow,eric.sow2509@mail.com,Français,M,24,+225 07 78 44 66,0,3
CLI2511,Paul,Sow,paul.sow2510@mail.com,Ivoirien,M,28,+225 07 38 73 78,1,1
CLI2512,Eric,Koné,eric.koné2511@mail.com,Ghaneeen,M,49,+225 07 71 62 46,1,1
CLI2513,Clarisse,Bamba,clarisse.bamba2512@mail.com,Ivoirien,F,45,+225 07 37 16 64,0,6
CLI2514,Awa,Bamba,awa.bamba2513@mail.com,Senegalais,F,26,+225 07 72 72 92,0,10
CLI2515,Yao,Camara,yao.camara2514@mail.com,Ghaneeen,M,61,+225 07 55 80 96,0,7
CLI2516,Marie,Bamba,marie.bamba2515@mail.com,Ivoirien,F,63,+225 07 87 33 10,0,12
CLI2517,Yao,Diallo,yao.diallo2516@mail.com,Ivoirien,M,23,+225 07 90 70 37,0,2
CLI2518,Luc,Koné,luc.koné2517@mail.com,Senegalais,M,26,+225 07 80 70 21,0,5
CLI2519,Paul,Koné,paul.koné2518@mail.com,Autre,M,40,+225 07 46 17 10,1,13
CLI2520,Aminata,Mensah,aminata.mensah2519@mail.com,Ivoirien,F,24,+225 07 98 48 81,0,12
CLI2521,Aminata,Sow,aminata.sow2520@mail.com,Americain,F,38,+225 07 80 95 81,0,2
CLI2522,Fatou,Ndoye,fatou.ndoye2521@mail.com,Ivoirien,F,47,+225 07 21 55 87,0,2
CLI2523,Luc,Nkomo,luc.nkomo2522@mail.com,Camerounais,M,24,+225 07 74 10 64,0,6
CLI2524,Kofi,Koné,kofi.koné2523@mail.com,Senegalais,M,27,+225 07 44 77 94,0,3
CLI2525,Fatou,Ndoye,fatou.ndoye2524@mail.com,Camerounais,F,37,+225 07 31 84 53,0,9
CLI2526,Ibrahim,Sow,ibrahim.sow2525@mail.com,Ivoirien,M,35,+225 07 75 42 56,0,3
CLI2527,Rokia,Mensah,rokia.mensah2526@mail.com,Americain,F,28,+225 07 91 95 38,0,3
CLI2528,Rokia,Kouassi,rokia.kouassi2527@mail.com,Ivoirien,F,65,+225 07 19 50 26,0,12
CLI2529,Kofi,Kouassi,kofi.kouassi2528@mail.com,Americain,M,63,+225 07 49 26 23,1,5
CLI2530,Sophie,Mensah,sophie.mensah2529@mail.com,Ghaneeen,F,52,+225 07 43 83 71,0,2
CLI2531,Adjoua,Traore,adjoua.traore2530@mail.com,Camerounais,F,32,+225 07 41 45 47,0,10
CLI2532,Ibrahim,Mensah,ibrahim.mensah2531@mail.com,Senegalais,M,66,+225 07 41 56 19,1,4
CLI2533,Aida,Kouassi,aida.kouassi2532@mail.com,Ghaneeen,F,70,+225 07 34 24 79,0,3
CLI2534,Marie,Mensah,marie.mensah2533@mail.com,Autre,F,56,+225 07 85 27 47,0,7
CLI2535,Eric,Koné,eric.koné2534@mail.com,Autre,M,48,+225 07 54 11 60,0,8
CLI2536,Fatou,Koné,fatou.koné2535@mail.com,Autre,F,66,+225 07 41 71 90,0,3
CLI2537,Paul,Nkomo,paul.nkomo2536@mail.com,Ivoirien,M,49,+225 07 89 47 88,0,4
CLI2538,Aida,Traore,aida.traore2537@mail.com,Ghaneeen,F,30,+225 07 35 77 51,0,6
CLI2539,Fatou,Diallo,fatou.diallo2538@mail.com,Senegalais,F,62,+225 07 44 52 59,0,2
CLI2540,Clarisse,Mensah,clarisse.mensah2539@mail.com,Autre,F,56,+225 07 59 67 58,1,8
CLI2541,Ibrahim,Diallo,ibrahim.diallo2540@mail.com,Autre,M,26,+225 07 93 88 46,0,14
CLI2542,Aminata,Camara,aminata.camara2541@mail.com,Allemand,F,44,+225 07 77 42 43,1,10
CLI2543,Serge,Kouassi,serge.kouassi2542@mail.com,Ivoirien,M,30,+225 07 87 42 19,0,7
CLI2544,Eric,Kouassi,eric.kouassi2543@mail.com,Senegalais,M,53,+225 07 77 15 36,0,8
CLI2545,Moussa,Nkomo,moussa.nkomo2544@mail.com,Français,M,22,+225 07 94 64 77,0,7
CLI2546,Serge,Koné,serge.koné2545@mail.com,Français,M,43,+225 07 69 98 79,0,10
CLI2547,Jean,Koné,jean.koné2546@mail.com,Senegalais,M,69,+225 07 45 58 38,0,5
CLI2548,Jean,Koné,jean.koné2547@mail.com,Ivoirien,M,51,+225 07 62 85 93,0,8
CLI2549,Aminata,Ndoye,aminata.ndoye2548@mail.com,Ivoirien,F,66,+225 07 52 60 77,0,7
CLI2550,Moussa,Kouassi,moussa.kouassi2549@mail.com,Français,M,64,+225 07 53 39 63,0,10
CLI2551,Luc,Bamba,luc.bamba2550@mail.com,Camerounais,M,61,+225 07 78 49 40,0,8
CLI2552,Jean,Koné,jean.koné2551@mail.com,Camerounais,M,32,+225 07 11 15 47,0,12
CLI2553,Ibrahim,Traore,ibrahim.traore2552@mail.com,Britannique,M,57,+225 07 12 88 94,0,4
CLI2554,Binta,Mensah,binta.mensah2553@mail.com,Ivoirien,F,67,+225 07 26 80 95,0,13
CLI2555,Moussa,Diallo,moussa.diallo2554@mail.com,Americain,M,63,+225 07 96 42 65,1,4
CLI2556,Cheick,Nkomo,cheick.nkomo2555@mail.com,Ivoirien,M,41,+225 07 42 76 93,0,3
CLI2557,Rokia,Traore,rokia.traore2556@mail.com,Autre,F,51,+225 07 28 63 87,0,9
