ticket_id,created_at,category_id,agent_id,pays,canal,priorite,statut,sla_heures,first_response_heures,resolution_heures,sla_breach,nb_contacts,reopened,csat,in_backlog,ratio_sla,nom,tier,tier_num,bureau,csat_moyen,taux_resolution_pct,tickets_actifs,nom_cat,domaine,priorite_defaut,sla_strict,heure_creation,jour_semaine,mois,est_weekend,heure_hors_bureau,ticket_at_risk,is_high_priority,is_long_wait,is_reopened
TKT012008,2023-12-20 08:54:00,CAT003,AGT002,CI,Web form,3,Résolu,180,20.0,172.6,0,2,0,3.1,0,0.959,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Livraison retardee,Delivery,3,True,8,2,12,0,0,0,0,1,0
TKT012009,2023-12-20 22:07:00,CAT010,AGT009,Belgique,Web form,1,En cours,60,6.7,88.8,1,1,0,,0,1.48,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Fraude signalée,Security,1,True,22,2,12,0,1,1,1,1,0
TKT012010,2023-12-20 02:19:00,CAT010,AGT002,Belgique,Chat,1,Résolu,60,9.6,40.3,0,1,0,4.1,0,0.672,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Fraude signalée,Security,1,True,2,2,12,0,1,0,1,1,0
TKT012011,2023-12-20 09:03:00,CAT005,AGT003,Maroc,Téléphone,1,Résolu,60,4.3,43.5,0,3,1,4.3,0,0.725,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Acces compte,Technical,1,True,9,2,12,0,0,0,1,1,1
TKT012012,2023-12-20 12:07:00,CAT007,AGT004,Maroc,Email,5,En cours,480,146.5,647.4,1,2,0,,0,1.349,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Demande info,General,5,False,12,2,12,0,0,1,0,1,0
TKT012013,2023-12-20 09:09:00,CAT004,AGT006,France,Email,3,Résolu,240,24.4,126.8,0,1,0,4.4,0,0.528,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Remboursement,Billing,3,True,9,2,12,0,0,0,0,1,0
TKT012014,2023-12-20 10:33:00,CAT006,AGT010,Ghana,Email,3,En cours,360,32.3,613.3,1,3,1,,0,1.704,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Qualite produit,Product,3,False,10,2,12,0,0,1,0,1,1
TKT012015,2023-12-20 11:50:00,CAT007,AGT007,Belgique,Email,5,Escaladé,480,223.6,959.8,1,2,0,,0,2.0,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Demande info,General,5,False,11,2,12,0,0,1,0,1,0
TKT012016,2023-12-20 18:27:00,CAT001,AGT009,France,Téléphone,4,Résolu,240,20.8,404.3,1,1,0,3.8,0,1.685,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Facturation,Billing,4,True,18,2,12,0,0,1,0,1,0
TKT012017,2023-12-20 10:19:00,CAT002,AGT006,CI,Email,2,Résolu,120,14.5,64.4,0,3,0,4.2,0,0.537,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Panne technique,Technical,2,True,10,2,12,0,0,0,1,1,0
TKT012018,2023-12-21 08:47:00,CAT003,AGT006,France,Email,3,Résolu,180,4.1,57.2,0,1,0,4.5,0,0.318,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Livraison retardee,Delivery,3,True,8,3,12,0,0,0,0,1,0
TKT012019,2023-12-21 07:51:00,CAT002,AGT009,CI,App mobile,2,Résolu,120,7.5,136.9,1,1,0,4.4,0,1.141,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Panne technique,Technical,2,True,7,3,12,0,1,1,1,1,0
TKT012020,2023-12-21 16:13:00,CAT003,AGT011,Ghana,Web form,3,En cours,180,44.0,317.5,1,3,0,,0,1.764,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Livraison retardee,Delivery,3,True,16,3,12,0,0,1,0,1,0
TKT012021,2023-12-21 17:55:00,CAT002,AGT003,Belgique,Chat,2,Résolu,120,5.7,39.6,0,1,0,4.6,0,0.33,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Panne technique,Technical,2,True,17,3,12,0,0,0,1,1,0
TKT012022,2023-12-21 19:31:00,CAT002,AGT008,CI,App mobile,2,Escaladé,120,9.4,170.0,1,1,0,,0,1.417,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Panne technique,Technical,2,True,19,3,12,0,1,1,1,1,0
TKT012023,2023-12-21 15:18:00,CAT003,AGT012,CI,Chat,3,Résolu,180,35.1,195.3,1,2,0,4.0,0,1.085,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Livraison retardee,Delivery,3,True,15,3,12,0,0,1,0,1,0
TKT012024,2023-12-21 16:05:00,CAT007,AGT007,Senegal,App mobile,5,Escaladé,480,47.1,746.0,1,5,0,,0,1.554,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Demande info,General,5,False,16,3,12,0,0,1,0,1,0
TKT012025,2023-12-21 06:06:00,CAT006,AGT005,Senegal,Téléphone,3,Résolu,360,34.3,254.6,0,4,1,5.0,0,0.707,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Qualite produit,Product,3,False,6,3,12,0,1,0,0,1,1
TKT012026,2023-12-21 13:38:00,CAT009,AGT008,France,App mobile,1,En cours,480,26.0,279.9,0,1,0,,0,0.583,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Escalade juridique,Legal,1,True,13,3,12,0,0,0,1,1,0
TKT012027,2023-12-21 08:57:00,CAT007,AGT007,France,Chat,5,Résolu,480,29.9,502.0,1,1,0,3.5,0,1.046,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Demande info,General,5,False,8,3,12,0,0,1,0,1,0
TKT012028,2023-12-21 01:51:00,CAT008,AGT002,France,Chat,2,Résolu,120,17.2,90.4,0,1,0,3.1,0,0.753,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Probleme paiement,Billing,2,True,1,3,12,0,1,0,1,1,0
TKT012029,2023-12-21 09:27:00,CAT008,AGT002,Ghana,Web form,2,Escaladé,120,26.8,151.3,1,1,0,,0,1.261,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Probleme paiement,Billing,2,True,9,3,12,0,0,1,1,1,0
TKT012030,2023-12-21 10:12:00,CAT002,AGT012,Ghana,App mobile,2,Résolu,120,11.3,112.7,0,1,0,4.4,0,0.939,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Panne technique,Technical,2,True,10,3,12,0,0,0,1,1,0
TKT012031,2023-12-21 14:22:00,CAT003,AGT010,CI,Email,3,Escaladé,180,22.0,309.4,1,5,0,,0,1.719,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Livraison retardee,Delivery,3,True,14,3,12,0,0,1,0,1,0
TKT012032,2023-12-21 14:49:00,CAT002,AGT007,France,App mobile,2,Résolu,120,20.6,83.7,0,1,0,3.8,0,0.698,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Panne technique,Technical,2,True,14,3,12,0,0,0,1,1,0
TKT012033,2023-12-21 10:11:00,CAT003,AGT004,Mali,Email,3,En cours,180,25.1,117.0,0,3,1,,0,0.65,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Livraison retardee,Delivery,3,True,10,3,12,0,0,0,0,1,1
TKT012034,2023-12-21 17:55:00,CAT001,AGT001,France,Email,4,Escaladé,240,26.6,279.1,1,1,0,,0,1.163,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Facturation,Billing,4,True,17,3,12,0,0,1,0,1,0
TKT012035,2023-12-21 09:06:00,CAT002,AGT010,France,Email,2,En cours,120,13.8,111.0,0,3,1,,0,0.925,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Panne technique,Technical,2,True,9,3,12,0,0,0,1,1,1
TKT012036,2023-12-21 08:14:00,CAT008,AGT008,Belgique,Chat,2,Backlog,120,0.1,0.5,0,1,0,,1,0.004,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Probleme paiement,Billing,2,True,8,3,12,0,0,1,1,0,0
TKT012037,2023-12-21 17:44:00,CAT001,AGT002,Ghana,Chat,4,Escaladé,240,47.2,434.0,1,2,0,,0,1.808,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Facturation,Billing,4,True,17,3,12,0,0,1,0,1,0
TKT012038,2023-12-22 07:11:00,CAT001,AGT011,France,Web form,4,Backlog,240,42.7,185.7,0,2,0,,1,0.774,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Facturation,Billing,4,True,7,4,12,0,1,1,0,1,0
TKT012039,2023-12-22 10:30:00,CAT002,AGT010,CI,Email,2,Résolu,120,6.1,56.1,0,1,0,4.6,0,0.468,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Panne technique,Technical,2,True,10,4,12,0,0,0,1,1,0
TKT012040,2023-12-22 12:18:00,CAT002,AGT006,France,Web form,2,Résolu,120,3.7,25.3,0,1,0,4.8,0,0.211,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Panne technique,Technical,2,True,12,4,12,0,0,0,1,0,0
TKT012041,2023-12-22 14:51:00,CAT001,AGT006,Maroc,App mobile,4,Backlog,240,28.2,368.6,1,2,0,,1,1.536,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Facturation,Billing,4,True,14,4,12,0,0,1,0,1,0
TKT012042,2023-12-22 16:12:00,CAT008,AGT010,France,Email,2,Escaladé,120,29.6,155.1,1,4,0,,0,1.292,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Probleme paiement,Billing,2,True,16,4,12,0,0,1,1,1,0
TKT012043,2023-12-22 19:32:00,CAT003,AGT002,Ghana,Email,3,Backlog,180,11.7,220.3,1,2,0,,1,1.224,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Livraison retardee,Delivery,3,True,19,4,12,0,1,1,0,1,0
TKT012044,2023-12-22 10:18:00,CAT007,AGT009,France,App mobile,5,Backlog,480,99.6,687.6,1,5,1,,1,1.432,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Demande info,General,5,False,10,4,12,0,0,1,0,1,1
TKT012045,2023-12-22 15:05:00,CAT005,AGT007,Belgique,Téléphone,1,Résolu,60,3.7,15.0,0,1,0,3.6,0,0.25,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Acces compte,Technical,1,True,15,4,12,0,0,0,1,0,0
TKT012046,2023-12-22 17:41:00,CAT002,AGT010,CI,Chat,2,Escaladé,120,32.1,135.4,1,1,0,,0,1.128,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Panne technique,Technical,2,True,17,4,12,0,0,1,1,1,0
TKT012047,2023-12-22 10:47:00,CAT003,AGT011,Maroc,Email,3,Résolu,180,18.2,83.2,0,1,0,4.0,0,0.462,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Livraison retardee,Delivery,3,True,10,4,12,0,0,0,0,1,0
TKT012048,2023-12-22 11:30:00,CAT006,AGT002,CI,Email,3,Résolu,360,70.1,356.0,0,1,0,3.9,0,0.989,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Qualite produit,Product,3,False,11,4,12,0,0,0,0,1,0
TKT012049,2023-12-22 17:54:00,CAT007,AGT011,CI,Email,5,Résolu,480,96.7,598.6,1,3,0,2.8,0,1.247,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Demande info,General,5,False,17,4,12,0,0,1,0,1,0
TKT012050,2023-12-22 12:27:00,CAT001,AGT002,Senegal,Téléphone,4,Résolu,240,30.6,220.6,0,3,1,3.3,0,0.919,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Facturation,Billing,4,True,12,4,12,0,0,0,0,1,1
TKT012051,2023-12-22 22:40:00,CAT007,AGT005,France,Téléphone,5,Résolu,480,85.6,410.6,0,2,0,5.0,0,0.855,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Demande info,General,5,False,22,4,12,0,1,0,0,1,0
TKT012052,2023-12-22 09:48:00,CAT002,AGT005,Maroc,Téléphone,2,Escaladé,120,18.5,126.3,1,2,0,,0,1.052,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Panne technique,Technical,2,True,9,4,12,0,0,1,1,1,0
TKT012053,2023-12-22 09:57:00,CAT002,AGT007,CI,Chat,2,Résolu,120,4.5,80.6,0,4,1,3.7,0,0.672,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Panne technique,Technical,2,True,9,4,12,0,0,0,1,1,1
TKT012054,2023-12-22 14:10:00,CAT003,AGT001,Senegal,App mobile,3,Résolu,180,30.0,166.1,0,1,0,3.7,0,0.923,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Livraison retardee,Delivery,3,True,14,4,12,0,0,0,0,1,0
TKT012055,2023-12-22 09:22:00,CAT005,AGT004,France,Chat,1,Résolu,60,4.3,51.5,0,4,1,2.9,0,0.858,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Acces compte,Technical,1,True,9,4,12,0,0,0,1,1,1
TKT012056,2023-12-22 17:35:00,CAT003,AGT008,France,Email,3,Résolu,180,13.1,99.8,0,1,0,4.5,0,0.554,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Livraison retardee,Delivery,3,True,17,4,12,0,0,0,0,1,0
TKT012057,2023-12-22 09:13:00,CAT002,AGT006,Ghana,Téléphone,2,Escaladé,120,26.8,162.4,1,2,0,,0,1.353,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Panne technique,Technical,2,True,9,4,12,0,0,1,1,1,0
TKT012058,2023-12-22 10:10:00,CAT002,AGT005,Maroc,Web form,2,Résolu,120,10.7,52.4,0,3,0,4.2,0,0.437,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Panne technique,Technical,2,True,10,4,12,0,0,0,1,1,0
TKT012059,2023-12-22 12:34:00,CAT003,AGT001,Mali,Téléphone,3,Résolu,180,9.9,135.3,0,2,0,4.2,0,0.752,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Livraison retardee,Delivery,3,True,12,4,12,0,0,0,0,1,0
TKT012060,2023-12-22 08:54:00,CAT005,AGT001,Cameroun,App mobile,1,En cours,60,6.7,42.5,0,1,0,,0,0.708,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Acces compte,Technical,1,True,8,4,12,0,0,0,1,1,0
TKT012061,2023-12-22 13:28:00,CAT002,AGT002,Senegal,App mobile,2,Résolu,120,17.2,84.5,0,4,1,4.5,0,0.704,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Panne technique,Technical,2,True,13,4,12,0,0,0,1,1,1
TKT012062,2023-12-22 14:02:00,CAT002,AGT002,Maroc,Email,2,Résolu,120,26.6,116.5,0,3,0,4.6,0,0.971,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Panne technique,Technical,2,True,14,4,12,0,0,0,1,1,0
TKT012063,2023-12-22 06:51:00,CAT001,AGT011,France,Chat,4,Résolu,240,23.7,395.9,1,1,0,4.0,0,1.65,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Facturation,Billing,4,True,6,4,12,0,1,1,0,1,0
TKT012064,2023-12-22 21:05:00,CAT002,AGT001,Mali,App mobile,2,Résolu,120,12.5,59.5,0,1,0,4.4,0,0.496,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Panne technique,Technical,2,True,21,4,12,0,1,0,1,1,0
TKT012065,2023-12-23 00:05:00,CAT004,AGT004,Senegal,Chat,3,Résolu,240,13.8,172.4,0,5,0,4.1,0,0.718,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Remboursement,Billing,3,True,0,5,12,1,1,0,0,1,0
TKT012066,2023-12-23 18:55:00,CAT002,AGT010,Mali,Chat,2,Escaladé,120,26.3,140.6,1,3,0,,0,1.172,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Panne technique,Technical,2,True,18,5,12,1,0,1,1,1,0
TKT012067,2023-12-23 10:08:00,CAT004,AGT008,CI,Chat,3,Résolu,240,70.0,336.1,1,1,0,3.9,0,1.4,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Remboursement,Billing,3,True,10,5,12,1,0,1,0,1,0
TKT012068,2023-12-23 08:37:00,CAT002,AGT012,Maroc,App mobile,2,Résolu,120,20.5,114.5,0,2,0,4.1,0,0.954,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Panne technique,Technical,2,True,8,5,12,1,0,0,1,1,0
TKT012069,2023-12-23 14:04:00,CAT001,AGT012,France,Email,4,Résolu,240,9.1,174.4,0,1,0,5.0,0,0.727,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Facturation,Billing,4,True,14,5,12,1,0,0,0,1,0
TKT012070,2023-12-23 10:32:00,CAT009,AGT012,Belgique,Téléphone,1,Résolu,480,42.7,408.9,0,1,0,5.0,0,0.852,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Escalade juridique,Legal,1,True,10,5,12,1,0,0,1,1,0
TKT012071,2023-12-23 08:11:00,CAT010,AGT004,CI,Email,1,Résolu,60,10.7,74.9,1,5,0,3.5,0,1.248,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Fraude signalée,Security,1,True,8,5,12,1,0,1,1,1,0
TKT012072,2023-12-23 17:38:00,CAT003,AGT006,CI,App mobile,3,Backlog,180,13.9,89.1,0,2,0,,1,0.495,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Livraison retardee,Delivery,3,True,17,5,12,1,0,1,0,1,0
TKT012073,2023-12-23 10:11:00,CAT007,AGT008,Maroc,Email,5,Résolu,480,90.5,847.7,1,1,0,4.4,0,1.766,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Demande info,General,5,False,10,5,12,1,0,1,0,1,0
TKT012074,2023-12-23 19:28:00,CAT005,AGT008,Senegal,Téléphone,1,Escaladé,60,5.5,73.8,1,4,0,,0,1.23,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Acces compte,Technical,1,True,19,5,12,1,1,1,1,1,0
TKT012075,2023-12-23 10:41:00,CAT005,AGT004,Mali,Email,1,Résolu,60,1.8,32.8,0,1,0,3.6,0,0.547,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Acces compte,Technical,1,True,10,5,12,1,0,0,1,0,0
TKT012076,2023-12-23 11:20:00,CAT003,AGT002,Cameroun,Chat,3,Résolu,180,15.5,132.0,0,5,1,3.7,0,0.733,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Livraison retardee,Delivery,3,True,11,5,12,1,0,0,0,1,1
TKT012077,2023-12-24 15:33:00,CAT004,AGT008,Cameroun,Téléphone,3,Résolu,240,31.2,168.3,0,1,0,3.7,0,0.701,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Remboursement,Billing,3,True,15,6,12,1,0,0,0,1,0
TKT012078,2023-12-24 13:15:00,CAT001,AGT010,Cameroun,Chat,4,Résolu,240,46.7,225.5,0,1,0,4.0,0,0.94,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Facturation,Billing,4,True,13,6,12,1,0,0,0,1,0
TKT012079,2023-12-24 11:37:00,CAT002,AGT001,Cameroun,Email,2,Résolu,120,12.5,92.7,0,1,0,3.2,0,0.773,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Panne technique,Technical,2,True,11,6,12,1,0,0,1,1,0
TKT012080,2023-12-24 19:00:00,CAT007,AGT012,CI,Email,5,Résolu,480,56.4,635.4,1,1,0,3.9,0,1.324,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Demande info,General,5,False,19,6,12,1,1,1,0,1,0
TKT012081,2023-12-24 11:10:00,CAT008,AGT003,France,Web form,2,Résolu,120,11.4,89.6,0,2,0,3.8,0,0.747,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Probleme paiement,Billing,2,True,11,6,12,1,0,0,1,1,0
TKT012082,2023-12-24 12:16:00,CAT002,AGT007,France,App mobile,2,Résolu,120,19.8,184.1,1,2,0,3.1,0,1.534,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Panne technique,Technical,2,True,12,6,12,1,0,1,1,1,0
TKT012083,2023-12-24 07:02:00,CAT005,AGT005,CI,Email,1,Escaladé,60,4.0,61.9,1,1,0,,0,1.032,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Acces compte,Technical,1,True,7,6,12,1,1,1,1,0,0
TKT012084,2023-12-24 13:00:00,CAT002,AGT009,France,Téléphone,2,Résolu,120,12.9,60.0,0,2,0,4.0,0,0.5,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Panne technique,Technical,2,True,13,6,12,1,0,0,1,1,0
TKT012085,2023-12-24 12:44:00,CAT002,AGT004,France,Chat,2,Résolu,120,26.3,183.9,1,5,0,3.3,0,1.532,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Panne technique,Technical,2,True,12,6,12,1,0,1,1,1,0
TKT012086,2023-12-24 13:16:00,CAT001,AGT008,Cameroun,Email,4,Escaladé,240,33.9,408.6,1,1,0,,0,1.703,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Facturation,Billing,4,True,13,6,12,1,0,1,0,1,0
TKT012087,2023-12-24 18:16:00,CAT006,AGT011,Cameroun,Email,3,Résolu,360,49.6,256.3,0,1,0,3.7,0,0.712,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Qualite produit,Product,3,False,18,6,12,1,0,0,0,1,0
TKT012088,2023-12-24 08:07:00,CAT007,AGT012,Senegal,Téléphone,5,Résolu,480,83.5,403.0,0,1,0,4.1,0,0.84,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Demande info,General,5,False,8,6,12,1,0,0,0,1,0
TKT012089,2023-12-24 11:09:00,CAT006,AGT007,Mali,Chat,3,Résolu,360,42.9,291.2,0,1,0,4.4,0,0.809,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Qualite produit,Product,3,False,11,6,12,1,0,0,0,1,0
TKT012090,2023-12-24 21:54:00,CAT007,AGT011,Belgique,Email,5,En cours,480,49.9,600.7,1,3,0,,0,1.251,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Demande info,General,5,False,21,6,12,1,1,1,0,1,0
TKT012091,2023-12-25 15:48:00,CAT002,AGT008,Senegal,Email,2,Résolu,120,8.7,72.0,0,2,0,3.9,0,0.6,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Panne technique,Technical,2,True,15,0,12,0,0,0,1,1,0
TKT012092,2023-12-25 19:23:00,CAT006,AGT004,Maroc,Chat,3,En cours,360,41.2,508.5,1,1,0,,0,1.412,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Qualite produit,Product,3,False,19,0,12,0,1,1,0,1,0
TKT012093,2023-12-25 11:10:00,CAT003,AGT007,CI,Email,3,Backlog,180,20.5,173.8,0,1,0,,1,0.966,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Livraison retardee,Delivery,3,True,11,0,12,0,0,1,0,1,0
TKT012094,2023-12-25 20:47:00,CAT004,AGT010,France,Email,3,Fermé,240,30.4,188.9,0,5,0,5.0,0,0.787,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Remboursement,Billing,3,True,20,0,12,0,1,0,0,1,0
TKT012095,2023-12-25 13:59:00,CAT007,AGT001,Senegal,Email,5,Résolu,480,67.2,366.5,0,1,0,3.7,0,0.764,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Demande info,General,5,False,13,0,12,0,0,0,0,1,0
TKT012096,2023-12-25 19:59:00,CAT010,AGT001,CI,Chat,1,Résolu,60,2.2,17.8,0,2,0,5.0,0,0.297,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Fraude signalée,Security,1,True,19,0,12,0,1,0,1,0,0
TKT012097,2023-12-25 14:37:00,CAT008,AGT007,CI,Email,2,Fermé,120,11.7,65.8,0,2,0,3.9,0,0.548,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Probleme paiement,Billing,2,True,14,0,12,0,0,0,1,1,0
TKT012098,2023-12-25 11:20:00,CAT010,AGT009,France,Email,1,Résolu,60,3.7,27.9,0,1,0,4.6,0,0.465,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Fraude signalée,Security,1,True,11,0,12,0,0,0,1,0,0
TKT012099,2023-12-25 16:46:00,CAT001,AGT005,Mali,Email,4,Résolu,240,40.7,257.4,1,4,0,4.4,0,1.072,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Facturation,Billing,4,True,16,0,12,0,0,1,0,1,0
TKT012100,2023-12-25 14:34:00,CAT006,AGT002,Ghana,Chat,3,Résolu,360,37.9,295.3,0,1,0,3.9,0,0.82,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Qualite produit,Product,3,False,14,0,12,0,0,0,0,1,0
TKT012101,2023-12-25 12:32:00,CAT005,AGT008,France,Chat,1,En cours,60,4.3,58.7,0,2,0,,0,0.978,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Acces compte,Technical,1,True,12,0,12,0,0,0,1,1,0
TKT012102,2023-12-25 20:39:00,CAT009,AGT012,Senegal,Email,1,Résolu,480,75.3,441.3,0,3,1,4.6,0,0.919,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Escalade juridique,Legal,1,True,20,0,12,0,1,0,1,1,1
TKT012103,2023-12-25 14:07:00,CAT001,AGT002,Senegal,Chat,4,Escaladé,240,44.1,298.5,1,5,0,,0,1.244,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Facturation,Billing,4,True,14,0,12,0,0,1,0,1,0
TKT012104,2023-12-25 09:14:00,CAT004,AGT004,Maroc,Chat,3,Résolu,240,17.1,97.4,0,1,0,3.4,0,0.406,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Remboursement,Billing,3,True,9,0,12,0,0,0,0,1,0
TKT012105,2023-12-25 12:18:00,CAT002,AGT009,Senegal,Téléphone,2,Résolu,120,3.5,64.7,0,1,0,3.9,0,0.539,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Panne technique,Technical,2,True,12,0,12,0,0,0,1,0,0
TKT012106,2023-12-25 12:28:00,CAT007,AGT010,Ghana,Téléphone,5,Résolu,480,43.4,600.4,1,1,0,4.1,0,1.251,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Demande info,General,5,False,12,0,12,0,0,1,0,1,0
TKT012107,2023-12-25 08:27:00,CAT010,AGT011,CI,Email,1,Résolu,60,5.1,29.4,0,1,0,3.5,0,0.49,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Fraude signalée,Security,1,True,8,0,12,0,0,0,1,1,0
TKT012108,2023-12-25 10:45:00,CAT007,AGT009,CI,Chat,5,Escaladé,480,135.1,752.2,1,2,0,,0,1.567,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Demande info,General,5,False,10,0,12,0,0,1,0,1,0
TKT012109,2023-12-25 15:28:00,CAT003,AGT010,Senegal,Chat,3,Résolu,180,15.0,80.6,0,1,0,4.7,0,0.448,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Livraison retardee,Delivery,3,True,15,0,12,0,0,0,0,1,0
TKT012110,2023-12-25 17:47:00,CAT008,AGT002,France,Téléphone,2,Backlog,120,18.5,171.7,1,5,0,,1,1.431,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Probleme paiement,Billing,2,True,17,0,12,0,0,1,1,1,0
TKT012111,2023-12-25 12:36:00,CAT009,AGT002,France,Email,1,Backlog,480,73.8,492.7,1,3,0,,1,1.026,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Escalade juridique,Legal,1,True,12,0,12,0,0,1,1,1,0
